PaymentID,OrderID,Method,PaymentStatus,Amount
6145,6145,COD,Paid,20718
6146,6146,UPI,Paid,23908
6147,6147,Debit Card,Paid,82481
6148,6148,UPI,Paid,37810
6149,6149,Debit Card,Paid,95008
6150,6150,Credit Card,Paid,60651
6151,6151,Debit Card,Paid,10384
6152,6152,Debit Card,Paid,16466
6153,6153,Credit Card,Paid,51030
6154,6154,COD,Paid,4692
6155,6155,COD,Paid,67200
6156,6156,Credit Card,Paid,30090
6157,6157,Net Banking,Paid,37222
6158,6158,Debit Card,Paid,42124
6159,6159,Debit Card,Paid,48446
6160,6160,Credit Card,Paid,29460
6161,6161,Credit Card,Paid,22526
6162,6162,UPI,Paid,47708
6163,6163,UPI,Paid,92020
6164,6164,UPI,Paid,45156
6165,6165,Debit Card,Paid,15656
6166,6166,Net Banking,Paid,74504
6167,6167,Credit Card,Paid,97700
6168,6168,COD,Paid,28574
6169,6169,Credit Card,Paid,17990
6170,6170,UPI,Paid,41574
6171,6171,COD,Paid,32900
6172,6172,UPI,Paid,47338
6173,6173,COD,Paid,58478
6174,6174,Debit Card,Paid,12490
6175,6175,Debit Card,Paid,59345
6176,6176,Net Banking,Paid,48740
6177,6177,Net Banking,Paid,66415
6178,6178,Debit Card,Paid,7390
6179,6179,COD,Paid,74177
6180,6180,Credit Card,Paid,22914
6181,6181,COD,Paid,48243
6182,6182,Debit Card,Paid,16962
6183,6183,Net Banking,Paid,27350
6184,6184,UPI,Paid,45588
6185,6185,COD,Paid,49394
6186,6186,Net Banking,Paid,58419
6187,6187,Debit Card,Paid,22597
6188,6188,COD,Paid,6807
6189,6189,COD,Paid,11880
6190,6190,Credit Card,Paid,34466
6191,6191,UPI,Paid,73389
6192,6192,Net Banking,Paid,23196
6193,6193,UPI,Paid,13922
6194,6194,COD,Paid,33140
6195,6195,Net Banking,Paid,51559
6196,6196,Net Banking,Paid,50230
6197,6197,Credit Card,Paid,4297
6198,6198,COD,Paid,84772
6199,6199,COD,Paid,54119
6200,6200,Net Banking,Paid,23532
6201,6201,Net Banking,Paid,15873
6202,6202,COD,Paid,36221
6203,6203,Net Banking,Paid,79577
6204,6204,Credit Card,Paid,70976
6205,6205,COD,Paid,20955
6206,6206,UPI,Paid,44012
6207,6207,Net Banking,Paid,60272
6208,6208,COD,Paid,5256
6209,6209,Debit Card,Paid,64410
6210,6210,Credit Card,Paid,54054
6211,6211,Debit Card,Paid,76675
6212,6212,UPI,Paid,24066
6213,6213,Net Banking,Paid,6065
6214,6214,COD,Paid,47428
6215,6215,Credit Card,Paid,54225
6216,6216,COD,Paid,9867
6217,6217,Net Banking,Paid,16929
6218,6218,COD,Paid,29623
6219,6219,COD,Paid,32308
6220,6220,COD,Paid,16201
6221,6221,COD,Paid,37878
6222,6222,COD,Paid,33789
6223,6223,COD,Paid,3935
6224,6224,Net Banking,Paid,63262
6225,6225,Net Banking,Paid,69860
6226,6226,Net Banking,Paid,13814
6227,6227,COD,Paid,43324
6228,6228,COD,Paid,49466
6229,6229,Debit Card,Paid,37000
6230,6230,UPI,Paid,16170
6231,6231,Debit Card,Paid,4232
6232,6232,UPI,Paid,19266
6233,6233,Net Banking,Paid,24824
6234,6234,Credit Card,Paid,47050
6235,6235,Debit Card,Paid,42197
6236,6236,Credit Card,Paid,39318
6237,6237,Net Banking,Paid,37210
6238,6238,Net Banking,Paid,46750
6239,6239,Debit Card,Paid,45103
6240,6240,Net Banking,Paid,19172
6241,6241,UPI,Paid,19989
6242,6242,Net Banking,Paid,65699
6243,6243,Debit Card,Paid,3249
6244,6244,UPI,Paid,43100
6245,6245,COD,Paid,66454
6246,6246,UPI,Paid,13307
6247,6247,Net Banking,Paid,23575
6248,6248,UPI,Paid,31237
6249,6249,Credit Card,Paid,43631
6250,6250,Debit Card,Paid,30406
6251,6251,Debit Card,Paid,51496
6252,6252,Credit Card,Paid,3173
6253,6253,UPI,Paid,32973
6254,6254,COD,Paid,20894
6255,6255,UPI,Paid,99797
6256,6256,Credit Card,Paid,43830
6257,6257,UPI,Paid,37009
6258,6258,UPI,Paid,1641
6259,6259,Credit Card,Paid,47618
6260,6260,COD,Paid,88600
6261,6261,COD,Paid,14270
6262,6262,Debit Card,Paid,9518
6263,6263,Net Banking,Paid,9583
6264,6264,Debit Card,Paid,49552
6265,6265,Credit Card,Paid,7555
6266,6266,Net Banking,Paid,19906
6267,6267,COD,Paid,29886
6268,6268,Debit Card,Paid,39811
6269,6269,COD,Paid,41366
6270,6270,Credit Card,Paid,19112
6271,6271,UPI,Paid,44836
6272,6272,Net Banking,Paid,20406
6273,6273,Debit Card,Paid,71108
6274,6274,UPI,Paid,19906
6275,6275,COD,Paid,68426
6276,6276,Credit Card,Paid,59217
6277,6277,COD,Paid,40807
6278,6278,UPI,Paid,12518
6279,6279,COD,Paid,30306
6280,6280,COD,Paid,27706
6281,6281,Net Banking,Paid,9834
6282,6282,UPI,Paid,15880
6283,6283,Net Banking,Paid,46472
6284,6284,Credit Card,Paid,23986
6285,6285,Debit Card,Paid,13122
6286,6286,COD,Paid,10617
6287,6287,Net Banking,Paid,43978
6288,6288,COD,Paid,10530
6289,6289,COD,Paid,38330
6290,6290,UPI,Paid,32706
6291,6291,UPI,Paid,15973
6292,6292,Debit Card,Paid,48940
6293,6293,Debit Card,Paid,54212
6294,6294,UPI,Paid,45919
6295,6295,Net Banking,Paid,103186
6296,6296,UPI,Paid,2982
6297,6297,COD,Paid,36354
6298,6298,Debit Card,Paid,3714
6299,6299,Net Banking,Paid,91836
6300,6300,Credit Card,Paid,11184
6301,6301,COD,Paid,16643
6302,6302,COD,Paid,34896
6303,6303,Credit Card,Paid,7583
6304,6304,Net Banking,Paid,43678
6305,6305,UPI,Paid,27416
6306,6306,Debit Card,Paid,30141
6307,6307,COD,Paid,90372
6308,6308,Net Banking,Paid,30668
6309,6309,Debit Card,Paid,17461
6310,6310,Net Banking,Paid,39006
6311,6311,UPI,Paid,35674
6312,6312,Debit Card,Paid,35841
6313,6313,Net Banking,Paid,41174
6314,6314,Debit Card,Paid,11804
6315,6315,Net Banking,Paid,57057
6316,6316,Net Banking,Paid,1860
6317,6317,COD,Paid,88055
6318,6318,UPI,Paid,46182
6319,6319,COD,Paid,29983
6320,6320,Debit Card,Paid,16378
6321,6321,UPI,Paid,65925
6322,6322,Credit Card,Paid,3658
6323,6323,COD,Paid,77567
6324,6324,COD,Paid,5998
6325,6325,Net Banking,Paid,30590
6326,6326,Credit Card,Paid,69432
6327,6327,Debit Card,Paid,72517
6328,6328,Net Banking,Paid,52164
6329,6329,Net Banking,Paid,70840
6330,6330,COD,Paid,10563
6331,6331,COD,Paid,34490
6332,6332,UPI,Paid,51392
6333,6333,UPI,Paid,16978
6334,6334,Net Banking,Paid,9760
6335,6335,Debit Card,Paid,91787
6336,6336,UPI,Paid,23024
6337,6337,Debit Card,Paid,9154
6338,6338,UPI,Paid,26224
6339,6339,COD,Paid,11334
6340,6340,COD,Paid,15379
6341,6341,Debit Card,Paid,30579
6342,6342,UPI,Paid,6921
6343,6343,COD,Paid,35856
6344,6344,Debit Card,Paid,43926
6345,6345,Debit Card,Paid,55626
6346,6346,Debit Card,Paid,31982
6347,6347,Credit Card,Paid,26290
6348,6348,Debit Card,Paid,22414
6349,6349,COD,Paid,17432
6350,6350,Debit Card,Paid,19960
6351,6351,UPI,Paid,17053
6352,6352,Credit Card,Paid,35640
6353,6353,Credit Card,Paid,20492
6354,6354,COD,Paid,3539
6355,6355,Debit Card,Paid,46337
6356,6356,UPI,Paid,23170
6357,6357,Credit Card,Paid,65443
6358,6358,Net Banking,Paid,62797
6359,6359,COD,Paid,42541
6360,6360,Credit Card,Paid,4186
6361,6361,Debit Card,Paid,17253
6362,6362,UPI,Paid,54960
6363,6363,COD,Paid,34900
6364,6364,Debit Card,Paid,6262
6365,6365,COD,Paid,88258
6366,6366,Debit Card,Paid,31799
6367,6367,COD,Paid,15479
6368,6368,Debit Card,Paid,72327
6369,6369,UPI,Paid,22872
6370,6370,Net Banking,Paid,7615
6371,6371,Debit Card,Paid,39386
6372,6372,Debit Card,Paid,23716
6373,6373,Debit Card,Paid,11912
6374,6374,Credit Card,Paid,22719
6375,6375,Net Banking,Paid,92962
6376,6376,UPI,Paid,22517
6377,6377,COD,Paid,15042
6378,6378,Debit Card,Paid,28968
6379,6379,UPI,Paid,44074
6380,6380,Credit Card,Paid,68057
6381,6381,UPI,Paid,56691
6382,6382,Debit Card,Paid,17218
6383,6383,Debit Card,Paid,39996
6384,6384,UPI,Paid,38611
6385,6385,Credit Card,Paid,6836
6386,6386,Debit Card,Paid,46505
6387,6387,COD,Paid,18130
6388,6388,Debit Card,Paid,8398
6389,6389,UPI,Paid,9365
6390,6390,UPI,Paid,50929
6391,6391,Debit Card,Paid,94955
6392,6392,Debit Card,Paid,38869
6393,6393,Credit Card,Paid,37160
6394,6394,Net Banking,Paid,15804
6395,6395,Debit Card,Paid,2065
6396,6396,UPI,Paid,27794
6397,6397,COD,Paid,12423
6398,6398,UPI,Paid,24178
6399,6399,Credit Card,Paid,40002
6400,6400,Credit Card,Paid,81598
6401,6401,Debit Card,Paid,25872
6402,6402,UPI,Paid,25587
6403,6403,Debit Card,Paid,20750
6404,6404,Credit Card,Paid,10854
6405,6405,Credit Card,Paid,105370
6406,6406,Debit Card,Paid,14814
6407,6407,Debit Card,Paid,81240
6408,6408,UPI,Paid,37539
6409,6409,UPI,Paid,24938
6410,6410,UPI,Paid,42434
6411,6411,Debit Card,Paid,56681
6412,6412,Credit Card,Paid,35394
6413,6413,Net Banking,Paid,17370
6414,6414,Credit Card,Paid,55479
6415,6415,Credit Card,Paid,65065
6416,6416,COD,Paid,81408
6417,6417,Net Banking,Paid,7216
6418,6418,Debit Card,Paid,14056
6419,6419,COD,Paid,93467
6420,6420,Credit Card,Paid,44101
6421,6421,Credit Card,Paid,22386
6422,6422,UPI,Paid,76166
6423,6423,COD,Paid,4647
6424,6424,Net Banking,Paid,53768
6425,6425,Debit Card,Paid,19033
6426,6426,COD,Paid,64162
6427,6427,COD,Paid,61827
6428,6428,UPI,Paid,82538
6429,6429,Credit Card,Paid,56538
6430,6430,COD,Paid,71645
6431,6431,Net Banking,Paid,34973
6432,6432,COD,Paid,34986
6433,6433,COD,Paid,55634
6434,6434,Net Banking,Paid,70696
6435,6435,UPI,Paid,16000
6436,6436,Credit Card,Paid,10916
6437,6437,Debit Card,Paid,47714
6438,6438,Debit Card,Paid,30097
6439,6439,COD,Paid,53501
6440,6440,Debit Card,Paid,62846
6441,6441,COD,Paid,10884
6442,6442,UPI,Paid,67447
6443,6443,Credit Card,Paid,18964
6444,6444,Net Banking,Paid,33343
6445,6445,Net Banking,Paid,34112
6446,6446,Net Banking,Paid,20184
6447,6447,Net Banking,Paid,2907
6448,6448,Net Banking,Paid,18868
6449,6449,COD,Paid,19826
6450,6450,Debit Card,Paid,46201
6451,6451,Debit Card,Paid,50100
6452,6452,Credit Card,Paid,41657
6453,6453,COD,Paid,20716
6454,6454,UPI,Paid,45942
6455,6455,UPI,Paid,43486
6456,6456,Debit Card,Paid,7874
6457,6457,COD,Paid,72986
6458,6458,UPI,Paid,64017
6459,6459,UPI,Paid,20140
6460,6460,Credit Card,Paid,52345
6461,6461,COD,Paid,44956
6462,6462,Net Banking,Paid,30958
6463,6463,Debit Card,Paid,38010
6464,6464,Credit Card,Paid,3318
6465,6465,Credit Card,Paid,105970
6466,6466,Debit Card,Paid,14412
6467,6467,UPI,Paid,106076
6468,6468,UPI,Paid,10038
6469,6469,Debit Card,Paid,50875
6470,6470,UPI,Paid,38167
6471,6471,COD,Paid,16137
6472,6472,Debit Card,Paid,46560
6473,6473,Debit Card,Paid,24656
6474,6474,COD,Paid,19294
6475,6475,Debit Card,Paid,4975
6476,6476,Credit Card,Paid,37622
6477,6477,COD,Paid,12326
6478,6478,Debit Card,Paid,43112
6479,6479,UPI,Paid,44154
6480,6480,Debit Card,Paid,79519
6481,6481,UPI,Paid,37966
6482,6482,Net Banking,Paid,31638
6483,6483,UPI,Paid,52455
6484,6484,COD,Paid,45014
6485,6485,UPI,Paid,39902
6486,6486,Credit Card,Paid,26861
6487,6487,Debit Card,Paid,42386
6488,6488,Net Banking,Paid,49616
6489,6489,COD,Paid,8177
6490,6490,UPI,Paid,23343
6491,6491,Net Banking,Paid,23412
6492,6492,Debit Card,Paid,10902
6493,6493,Net Banking,Paid,85821
6494,6494,UPI,Paid,117894
6495,6495,Credit Card,Paid,6562
6496,6496,Credit Card,Paid,81482
6497,6497,UPI,Paid,6925
6498,6498,Credit Card,Paid,51038
6499,6499,UPI,Paid,42417
6500,6500,UPI,Paid,53451
6501,6501,Credit Card,Paid,22014
6502,6502,UPI,Paid,25045
6503,6503,Credit Card,Paid,2690
6504,6504,UPI,Paid,2621
6505,6505,Credit Card,Paid,24718
6506,6506,Debit Card,Paid,7978
6507,6507,Debit Card,Paid,47089
6508,6508,COD,Paid,47213
6509,6509,Debit Card,Paid,62428
6510,6510,UPI,Paid,3290
6511,6511,COD,Paid,20374
6512,6512,Credit Card,Paid,8268
6513,6513,Credit Card,Paid,10006
6514,6514,Net Banking,Paid,19491
6515,6515,Debit Card,Paid,24629
6516,6516,Credit Card,Paid,60401
6517,6517,UPI,Paid,44114
6518,6518,Credit Card,Paid,2795
6519,6519,UPI,Paid,46126
6520,6520,Credit Card,Paid,33272
6521,6521,Credit Card,Paid,67822
6522,6522,Credit Card,Paid,51267
6523,6523,Debit Card,Paid,19958
6524,6524,Net Banking,Paid,63242
6525,6525,Net Banking,Paid,75845
6526,6526,COD,Paid,54869
6527,6527,Net Banking,Paid,33586
6528,6528,Debit Card,Paid,28021
6529,6529,Debit Card,Paid,94436
6530,6530,Debit Card,Paid,15553
6531,6531,Credit Card,Paid,49826
6532,6532,Debit Card,Paid,91199
6533,6533,UPI,Paid,23915
6534,6534,Debit Card,Paid,57143
6535,6535,COD,Paid,17752
6536,6536,Debit Card,Paid,19836
6537,6537,COD,Paid,4960
6538,6538,Debit Card,Paid,54940
6539,6539,Debit Card,Paid,21404
6540,6540,Debit Card,Paid,39424
6541,6541,Net Banking,Paid,65117
6542,6542,Credit Card,Paid,36451
6543,6543,UPI,Paid,21560
6544,6544,UPI,Paid,102284
6545,6545,Credit Card,Paid,42850
6546,6546,UPI,Paid,33049
6547,6547,UPI,Paid,29622
6548,6548,Debit Card,Paid,17362
6549,6549,Credit Card,Paid,27091
6550,6550,Debit Card,Paid,47699
6551,6551,Credit Card,Paid,48624
6552,6552,UPI,Paid,37696
6553,6553,UPI,Paid,13482
6554,6554,COD,Paid,64566
6555,6555,Net Banking,Paid,24994
6556,6556,UPI,Paid,7775
6557,6557,COD,Paid,43106
6558,6558,COD,Paid,53741
6559,6559,Debit Card,Paid,39678
6560,6560,Credit Card,Paid,19696
6561,6561,COD,Paid,52018
6562,6562,Debit Card,Paid,46324
6563,6563,Net Banking,Paid,36038
6564,6564,COD,Paid,82885
6565,6565,Credit Card,Paid,79158
6566,6566,Credit Card,Paid,111812
6567,6567,UPI,Paid,29357
6568,6568,Credit Card,Paid,26710
6569,6569,Net Banking,Paid,24952
6570,6570,Net Banking,Paid,27287
6571,6571,Debit Card,Paid,18394
6572,6572,UPI,Paid,34775
6573,6573,COD,Paid,53430
6574,6574,UPI,Paid,78789
6575,6575,UPI,Paid,51329
6576,6576,UPI,Paid,66778
6577,6577,UPI,Paid,85680
6578,6578,Net Banking,Paid,29910
6579,6579,Debit Card,Paid,12415
6580,6580,Credit Card,Paid,56619
6581,6581,Credit Card,Paid,49513
6582,6582,Credit Card,Paid,37340
6583,6583,UPI,Paid,43500
6584,6584,Debit Card,Paid,31190
6585,6585,UPI,Paid,110167
6586,6586,UPI,Paid,28307
6587,6587,COD,Paid,2480
6588,6588,Credit Card,Paid,120930
6589,6589,COD,Paid,5544
6590,6590,Debit Card,Paid,14221
6591,6591,Debit Card,Paid,21902
6592,6592,Net Banking,Paid,25884
6593,6593,Debit Card,Paid,57239
6594,6594,COD,Paid,47648
6595,6595,COD,Paid,46676
6596,6596,COD,Paid,29453
6597,6597,UPI,Paid,6900
6598,6598,Credit Card,Paid,12635
6599,6599,Credit Card,Paid,46118
6600,6600,UPI,Paid,69436
6601,6601,Debit Card,Paid,67159
6602,6602,Debit Card,Paid,66247
6603,6603,UPI,Paid,43902
6604,6604,Credit Card,Paid,47328
6605,6605,Debit Card,Paid,46317
6606,6606,Credit Card,Paid,3363
6607,6607,Net Banking,Paid,31824
6608,6608,COD,Paid,38056
6609,6609,COD,Paid,64610
6610,6610,UPI,Paid,10142
6611,6611,Debit Card,Paid,40892
6612,6612,Credit Card,Paid,11198
6613,6613,UPI,Paid,47585
6614,6614,Debit Card,Paid,62694
6615,6615,UPI,Paid,6312
6616,6616,UPI,Paid,47164
6617,6617,COD,Paid,17970
6618,6618,Credit Card,Paid,46618
6619,6619,Debit Card,Paid,18355
6620,6620,COD,Paid,93730
6621,6621,UPI,Paid,15218
6622,6622,Debit Card,Paid,1181
6623,6623,COD,Paid,64369
6624,6624,Net Banking,Paid,77309
6625,6625,UPI,Paid,8048
6626,6626,Credit Card,Paid,36804
6627,6627,Debit Card,Paid,61896
6628,6628,Net Banking,Paid,23105
6629,6629,Credit Card,Paid,3048
6630,6630,UPI,Paid,29212
6631,6631,Net Banking,Paid,36771
6632,6632,Credit Card,Paid,21958
6633,6633,Debit Card,Paid,9404
6634,6634,UPI,Paid,23141
6635,6635,Credit Card,Paid,17594
6636,6636,Credit Card,Paid,5120
6637,6637,Credit Card,Paid,59752
6638,6638,Credit Card,Paid,56568
6639,6639,UPI,Paid,34502
6640,6640,Net Banking,Paid,49557
6641,6641,Debit Card,Paid,33899
6642,6642,Net Banking,Paid,50966
6643,6643,Net Banking,Paid,70175
6644,6644,Credit Card,Paid,29556
6645,6645,Credit Card,Paid,2322
6646,6646,UPI,Paid,68419
6647,6647,Credit Card,Paid,48750
6648,6648,UPI,Paid,89220
6649,6649,Net Banking,Paid,17638
6650,6650,Credit Card,Paid,15300
6651,6651,Credit Card,Paid,37668
6652,6652,Debit Card,Paid,22963
6653,6653,COD,Paid,12129
6654,6654,Net Banking,Paid,15150
6655,6655,Net Banking,Paid,100633
6656,6656,UPI,Paid,68460
6657,6657,UPI,Paid,16695
6658,6658,Credit Card,Paid,84576
6659,6659,Credit Card,Paid,24951
6660,6660,Net Banking,Paid,35574
6661,6661,Credit Card,Paid,84141
6662,6662,Credit Card,Paid,7167
6663,6663,Debit Card,Paid,2259
6664,6664,Net Banking,Paid,8016
6665,6665,COD,Paid,48030
6666,6666,Net Banking,Paid,17522
6667,6667,COD,Paid,17771
6668,6668,Debit Card,Paid,49090
6669,6669,UPI,Paid,61522
6670,6670,Credit Card,Paid,32316
6671,6671,Net Banking,Paid,60714
6672,6672,COD,Paid,10935
6673,6673,Debit Card,Paid,19430
6674,6674,COD,Paid,13632
6675,6675,UPI,Paid,45514
6676,6676,Credit Card,Paid,36101
6677,6677,Net Banking,Paid,11390
6678,6678,Credit Card,Paid,33205
6679,6679,Net Banking,Paid,5220
6680,6680,Credit Card,Paid,59636
6681,6681,Debit Card,Paid,18488
6682,6682,Debit Card,Paid,19618
6683,6683,Debit Card,Paid,57461
6684,6684,Net Banking,Paid,90228
6685,6685,Debit Card,Paid,51660
6686,6686,Credit Card,Paid,16926
6687,6687,Debit Card,Paid,40328
6688,6688,UPI,Paid,15914
6689,6689,COD,Paid,17696
6690,6690,Debit Card,Paid,51168
6691,6691,COD,Paid,17720
6692,6692,Net Banking,Paid,29549
6693,6693,COD,Paid,34255
6694,6694,UPI,Paid,7766
6695,6695,COD,Paid,71133
6696,6696,UPI,Paid,7588
6697,6697,Credit Card,Paid,24508
6698,6698,Net Banking,Paid,73892
6699,6699,Net Banking,Paid,44616
6700,6700,Credit Card,Paid,38382
6701,6701,Net Banking,Paid,32183
6702,6702,Net Banking,Paid,2476
6703,6703,COD,Paid,19741
6704,6704,UPI,Paid,26156
6705,6705,Net Banking,Paid,57933
6706,6706,UPI,Paid,9583
6707,6707,Credit Card,Paid,41741
6708,6708,Debit Card,Paid,64851
6709,6709,Credit Card,Paid,90688
6710,6710,Credit Card,Paid,58018
6711,6711,Credit Card,Paid,22444
6712,6712,UPI,Paid,47544
6713,6713,UPI,Paid,39128
6714,6714,UPI,Paid,19870
6715,6715,Debit Card,Paid,22697
6716,6716,Credit Card,Paid,32008
6717,6717,COD,Paid,58936
6718,6718,Debit Card,Paid,44476
6719,6719,Net Banking,Paid,49319
6720,6720,Debit Card,Paid,42175
6721,6721,COD,Paid,43767
6722,6722,Net Banking,Paid,15757
6723,6723,Net Banking,Paid,58370
6724,6724,Debit Card,Paid,22907
6725,6725,Debit Card,Paid,18385
6726,6726,UPI,Paid,60973
6727,6727,COD,Paid,21624
6728,6728,UPI,Paid,29564
6729,6729,Net Banking,Paid,9328
6730,6730,UPI,Paid,8607
6731,6731,Credit Card,Paid,12457
6732,6732,UPI,Paid,46840
6733,6733,Credit Card,Paid,42236
6734,6734,Credit Card,Paid,35707
6735,6735,Net Banking,Paid,6803
6736,6736,UPI,Paid,25236
6737,6737,Debit Card,Paid,24765
6738,6738,Net Banking,Paid,91128
6739,6739,Debit Card,Paid,54474
6740,6740,Net Banking,Paid,79536
6741,6741,UPI,Paid,12140
6742,6742,Debit Card,Paid,21783
6743,6743,Credit Card,Paid,37900
6744,6744,Net Banking,Paid,94966
6745,6745,Net Banking,Paid,12638
6746,6746,Debit Card,Paid,40224
6747,6747,UPI,Paid,61727
6748,6748,Net Banking,Paid,6586
6749,6749,UPI,Paid,23857
6750,6750,Net Banking,Paid,45624
6751,6751,Credit Card,Paid,92126
6752,6752,Debit Card,Paid,31810
6753,6753,Net Banking,Paid,88528
6754,6754,COD,Paid,42978
6755,6755,COD,Paid,48927
6756,6756,Debit Card,Paid,52250
6757,6757,Net Banking,Paid,5971
6758,6758,Debit Card,Paid,19248
6759,6759,UPI,Paid,90729
6760,6760,Debit Card,Paid,22609
6761,6761,Net Banking,Paid,76142
6762,6762,UPI,Paid,59123
6763,6763,Credit Card,Paid,22688
6764,6764,Net Banking,Paid,38004
6765,6765,Credit Card,Paid,2109
6766,6766,Net Banking,Paid,44039
6767,6767,COD,Paid,31252
6768,6768,Debit Card,Paid,46542
6769,6769,Debit Card,Paid,16216
6770,6770,Debit Card,Paid,39281
6771,6771,UPI,Paid,23870
6772,6772,COD,Paid,66786
6773,6773,Credit Card,Paid,60262
6774,6774,Debit Card,Paid,8690
6775,6775,Net Banking,Paid,40364
6776,6776,UPI,Paid,5572
6777,6777,UPI,Paid,13869
6778,6778,Credit Card,Paid,71068
6779,6779,COD,Paid,9638
6780,6780,Credit Card,Paid,70217
6781,6781,Debit Card,Paid,63728
6782,6782,UPI,Paid,41401
6783,6783,Debit Card,Paid,16208
6784,6784,Net Banking,Paid,88956
6785,6785,Net Banking,Paid,32572
6786,6786,COD,Paid,46784
6787,6787,COD,Paid,109336
6788,6788,Net Banking,Paid,79430
6789,6789,Debit Card,Paid,65638
6790,6790,UPI,Paid,21851
6791,6791,Net Banking,Paid,5492
6792,6792,Debit Card,Paid,30452
6793,6793,Credit Card,Paid,14622
6794,6794,COD,Paid,44363
6795,6795,UPI,Paid,11152
6796,6796,UPI,Paid,21720
6797,6797,UPI,Paid,42942
6798,6798,UPI,Paid,64655
6799,6799,Credit Card,Paid,3517
6800,6800,Credit Card,Paid,33209
6801,6801,COD,Paid,52220
6802,6802,Net Banking,Paid,2252
6803,6803,COD,Paid,47260
6804,6804,Credit Card,Paid,47866
6805,6805,UPI,Paid,83248
6806,6806,Net Banking,Paid,5688
6807,6807,COD,Paid,22182
6808,6808,Debit Card,Paid,37099
6809,6809,Credit Card,Paid,7913
6810,6810,Debit Card,Paid,30254
6811,6811,COD,Paid,65645
6812,6812,Debit Card,Paid,14139
6813,6813,Credit Card,Paid,25342
6814,6814,UPI,Paid,22185
6815,6815,Net Banking,Paid,5211
6816,6816,Net Banking,Paid,21670
6817,6817,COD,Paid,42850
6818,6818,Credit Card,Paid,36201
6819,6819,UPI,Paid,31631
6820,6820,UPI,Paid,5017
6821,6821,Debit Card,Paid,74320
6822,6822,Credit Card,Paid,29582
6823,6823,COD,Paid,50023
6824,6824,COD,Paid,46256
6825,6825,COD,Paid,51247
6826,6826,COD,Paid,25502
6827,6827,Credit Card,Paid,14258
6828,6828,Net Banking,Paid,53322
6829,6829,Debit Card,Paid,56950
6830,6830,UPI,Paid,21501
6831,6831,Credit Card,Paid,23168
6832,6832,UPI,Paid,35374
6833,6833,Debit Card,Paid,7556
6834,6834,Debit Card,Paid,2347
6835,6835,Debit Card,Paid,36848
6836,6836,COD,Paid,45446
6837,6837,Credit Card,Paid,10006
6838,6838,Net Banking,Paid,39392
6839,6839,Credit Card,Paid,41429
6840,6840,Net Banking,Paid,28402
6841,6841,Credit Card,Paid,40156
6842,6842,Debit Card,Paid,30177
6843,6843,COD,Paid,30480
6844,6844,UPI,Paid,24063
6845,6845,UPI,Paid,8932
6846,6846,Credit Card,Paid,14366
6847,6847,Debit Card,Paid,46323
6848,6848,Credit Card,Paid,52265
6849,6849,Net Banking,Paid,28690
6850,6850,Net Banking,Paid,2880
6851,6851,Credit Card,Paid,58372
6852,6852,Debit Card,Paid,36655
6853,6853,Debit Card,Paid,4336
6854,6854,Debit Card,Paid,36341
6855,6855,UPI,Paid,20654
6856,6856,Net Banking,Paid,82190
6857,6857,COD,Paid,34146
6858,6858,UPI,Paid,9040
6859,6859,UPI,Paid,69797
6860,6860,Credit Card,Paid,19590
6861,6861,COD,Paid,48466
6862,6862,Debit Card,Paid,16179
6863,6863,Debit Card,Paid,64300
6864,6864,Credit Card,Paid,62638
6865,6865,Net Banking,Paid,37587
6866,6866,Net Banking,Paid,39049
6867,6867,Credit Card,Paid,32750
6868,6868,COD,Paid,72238
6869,6869,Net Banking,Paid,53661
6870,6870,Debit Card,Paid,18809
6871,6871,Net Banking,Paid,22600
6872,6872,Credit Card,Paid,7308
6873,6873,Credit Card,Paid,32976
6874,6874,Net Banking,Paid,41199
6875,6875,Debit Card,Paid,25385
6876,6876,COD,Paid,88426
6877,6877,Debit Card,Paid,29838
6878,6878,Credit Card,Paid,41390
6879,6879,COD,Paid,50100
6880,6880,Credit Card,Paid,34438
6881,6881,Debit Card,Paid,20188
6882,6882,Net Banking,Paid,78392
6883,6883,Net Banking,Paid,35508
6884,6884,COD,Paid,80289
6885,6885,COD,Paid,69418
6886,6886,Debit Card,Paid,42436
6887,6887,COD,Paid,61804
6888,6888,UPI,Paid,96008
6889,6889,UPI,Paid,5138
6890,6890,Debit Card,Paid,36185
6891,6891,COD,Paid,55959
6892,6892,COD,Paid,18619
6893,6893,Debit Card,Paid,42670
6894,6894,UPI,Paid,48646
6895,6895,Debit Card,Paid,65797
6896,6896,Debit Card,Paid,26632
6897,6897,Credit Card,Paid,41812
6898,6898,Debit Card,Paid,29399
6899,6899,Debit Card,Paid,20068
6900,6900,UPI,Paid,22299
6901,6901,Credit Card,Paid,37894
6902,6902,Debit Card,Paid,56140
6903,6903,Credit Card,Paid,37957
6904,6904,COD,Paid,5036
6905,6905,Debit Card,Paid,21629
6906,6906,UPI,Paid,51906
6907,6907,Credit Card,Paid,70915
6908,6908,Credit Card,Paid,73659
6909,6909,UPI,Paid,37137
6910,6910,Credit Card,Paid,22546
6911,6911,Net Banking,Paid,17856
6912,6912,Net Banking,Paid,37445
6913,6913,Debit Card,Paid,9691
6914,6914,Debit Card,Paid,83996
6915,6915,Net Banking,Paid,42242
6916,6916,Debit Card,Paid,35415
6917,6917,Net Banking,Paid,1061
6918,6918,UPI,Paid,39809
6919,6919,Credit Card,Paid,30408
