CartID,CustomerID,ProductID,Quantity,AddedDate
2573,2322,974,3,2025-06-26
2574,788,267,3,2026-01-20
2575,1062,924,1,2026-06-27
2576,199,743,1,2026-06-04
2577,971,332,3,2026-01-15
2578,1369,905,2,2026-05-11
2579,2582,767,3,2026-04-18
2580,1894,364,1,2026-03-12
2581,664,55,2,2025-03-10
2582,2293,213,2,2025-01-15
2583,793,827,2,2025-11-28
2584,979,19,2,2025-03-10
2585,1490,811,1,2025-10-31
2586,2207,299,1,2025-01-20
2587,127,935,2,2026-05-08
2588,934,54,3,2025-07-14
2589,2883,579,1,2026-02-15
2590,986,661,1,2025-08-12
2591,2126,554,3,2026-01-28
2592,1792,909,1,2025-10-03
2593,2430,271,3,2025-11-07
2594,2022,674,2,2025-10-15
2595,2329,508,3,2026-01-14
2596,2130,930,3,2025-10-26
2597,2831,256,2,2025-06-27
2598,1584,282,1,2026-04-05
2599,567,909,1,2026-06-14
2600,2128,392,2,2025-10-14
2601,2107,616,2,2025-12-21
2602,1153,674,1,2026-05-09
2603,159,433,1,2025-12-03
2604,1916,348,2,2025-11-27
2605,725,367,1,2025-05-03
2606,238,286,3,2025-02-28
2607,2213,286,3,2025-08-31
2608,1425,697,1,2025-10-29
2609,1959,65,2,2026-06-28
2610,1496,804,2,2025-10-18
2611,2433,314,3,2025-07-18
2612,1477,238,1,2025-06-11
2613,1679,172,3,2025-07-10
2614,2736,298,1,2025-03-27
2615,793,932,3,2026-05-17
2616,740,361,1,2025-11-14
2617,1842,38,1,2025-11-15
2618,2140,688,2,2025-01-22
2619,537,746,1,2026-06-15
2620,2536,590,1,2026-04-01
2621,2426,471,2,2025-08-14
2622,2438,238,1,2025-09-01
2623,1470,912,2,2025-06-18
2624,2254,430,1,2026-04-05
2625,862,170,3,2026-05-10
2626,2124,504,2,2025-04-25
2627,2608,49,3,2026-03-31
2628,401,475,3,2026-03-08
2629,2852,130,3,2026-05-29
2630,944,815,1,2025-04-22
2631,1026,260,3,2025-03-19
2632,2586,115,1,2025-09-03
2633,1387,809,2,2025-03-03
2634,1184,141,3,2025-11-18
2635,1268,770,1,2025-04-19
2636,971,976,1,2025-11-27
2637,1915,528,2,2025-10-08
2638,2625,202,3,2025-06-08
2639,2261,349,2,2026-01-20
2640,1698,695,2,2025-04-10
2641,468,797,2,2025-05-28
2642,2583,34,3,2025-05-22
2643,2528,823,3,2025-11-02
2644,2254,275,2,2025-02-10
2645,1605,170,2,2026-04-14
2646,1129,275,2,2025-01-05
2647,1524,177,3,2026-01-11
2648,53,588,2,2025-06-30
2649,2786,174,2,2025-09-12
2650,2247,111,3,2025-09-06
2651,2955,468,1,2026-05-09
2652,1648,331,1,2025-09-29
2653,2532,769,1,2025-10-18
2654,2773,567,1,2026-03-25
2655,132,669,1,2025-08-31
2656,476,777,3,2025-04-24
2657,522,352,2,2025-09-17
2658,451,182,3,2025-06-28
2659,2649,464,3,2025-09-07
2660,763,619,2,2025-03-26
2661,1687,800,1,2025-12-03
2662,2290,444,3,2026-04-20
2663,2986,325,1,2025-10-24
2664,2624,890,1,2026-04-26
2665,1801,911,1,2025-09-27
2666,1795,756,1,2026-05-20
2667,1339,782,3,2025-12-07
2668,1891,13,1,2025-03-26
2669,2331,461,1,2025-04-29
2670,319,779,3,2025-06-08
2671,2528,140,2,2025-11-09
2672,1926,577,1,2025-05-09
2673,1841,274,2,2026-05-09
2674,1145,702,3,2026-06-28
2675,2178,831,3,2026-05-15
2676,2811,477,1,2026-01-26
2677,2509,180,3,2025-01-10
2678,355,476,1,2025-03-19
2679,1502,22,1,2025-09-05
2680,1908,694,2,2026-06-09
2681,1352,525,2,2025-05-28
2682,1666,262,2,2025-10-24
2683,1404,349,2,2026-03-26
2684,1945,390,1,2026-06-29
2685,1292,924,1,2025-12-12
2686,788,884,3,2026-04-29
2687,516,664,1,2025-01-20
2688,2450,59,1,2026-05-29
2689,547,10,2,2025-09-01
2690,1164,687,1,2025-06-20
2691,2306,792,1,2026-02-27
2692,290,662,1,2025-09-23
2693,2610,972,2,2025-04-23
2694,1730,284,2,2026-03-08
2695,463,981,3,2025-02-17
2696,2873,227,3,2026-03-23
2697,2994,972,2,2025-01-04
2698,2703,705,3,2025-12-23
2699,2603,619,3,2026-06-17
2700,2929,459,3,2026-03-20
2701,2811,608,3,2025-01-03
2702,1041,234,1,2026-03-21
2703,357,838,3,2025-10-12
2704,1536,492,1,2025-12-03
2705,634,1,3,2025-01-08
2706,538,122,1,2025-12-01
2707,624,739,2,2026-02-07
2708,1953,495,2,2025-08-12
2709,227,219,2,2026-01-20
2710,417,496,2,2025-04-07
2711,2872,290,1,2025-06-20
2712,1980,696,2,2026-03-01
2713,628,951,2,2025-04-01
2714,2175,909,3,2026-02-27
2715,2630,916,2,2025-01-31
2716,1776,356,3,2025-03-08
2717,2763,18,2,2025-02-22
2718,1209,489,3,2025-09-23
2719,614,975,1,2025-08-06
2720,2336,342,3,2026-04-03
2721,708,283,1,2025-02-20
2722,1573,141,2,2025-07-20
2723,24,604,3,2026-01-08
2724,2062,97,1,2026-02-26
2725,927,716,2,2025-01-01
2726,665,404,1,2025-12-14
2727,2382,181,3,2026-02-13
2728,1253,284,2,2026-03-30
2729,1628,632,1,2025-03-18
2730,359,647,3,2025-09-30
2731,137,159,2,2025-11-25
2732,1161,201,3,2026-03-26
2733,2330,155,3,2025-12-12
2734,1366,352,1,2026-05-08
2735,1741,744,2,2025-06-22
2736,2017,108,2,2025-10-27
2737,1570,613,1,2025-11-15
2738,2538,556,2,2025-03-27
2739,579,976,1,2026-01-01
2740,2344,292,2,2026-05-10
2741,1884,706,1,2025-04-29
2742,463,284,3,2026-01-05
2743,2493,584,3,2026-01-22
2744,1134,84,2,2025-01-01
2745,510,834,1,2025-06-06
2746,1137,659,1,2026-04-18
2747,1090,535,3,2026-01-27
2748,1902,2,1,2025-05-25
2749,1564,106,1,2025-07-04
2750,1304,502,1,2026-05-20
2751,369,712,3,2026-03-27
2752,782,715,3,2025-11-05
2753,261,197,2,2025-03-18
2754,2925,392,2,2026-04-20
2755,1601,334,2,2025-03-09
2756,1994,299,1,2025-11-02
2757,474,93,1,2025-07-01
2758,2332,764,3,2026-06-04
2759,995,529,1,2025-02-10
2760,634,708,2,2025-02-18
2761,77,154,2,2025-10-01
2762,1608,987,3,2025-02-14
2763,2365,463,2,2025-01-03
2764,2404,373,2,2025-06-24
2765,374,451,1,2026-05-21
2766,559,754,3,2025-10-28
2767,2908,292,2,2026-01-12
2768,1456,192,2,2025-11-23
2769,824,946,3,2025-05-25
2770,1745,746,3,2025-04-25
2771,2118,795,1,2025-11-23
2772,1134,934,3,2026-04-16
2773,995,8,3,2025-03-16
2774,1511,289,1,2025-04-11
2775,2440,213,3,2026-05-11
2776,424,222,1,2025-04-20
2777,1500,598,1,2026-04-26
2778,2155,895,3,2026-01-26
2779,251,297,3,2025-02-13
2780,1108,642,1,2025-06-18
2781,944,550,3,2025-08-30
2782,2831,18,1,2026-07-01
2783,2619,144,2,2025-02-12
2784,2928,235,3,2026-01-15
2785,1137,532,3,2026-02-28
2786,1130,880,1,2025-09-08
2787,859,32,2,2025-04-29
2788,1913,779,3,2025-08-04
2789,2111,50,3,2026-06-10
2790,1328,656,2,2025-02-08
2791,1112,841,2,2026-01-05
2792,2467,389,1,2026-03-31
2793,1512,127,1,2026-06-02
2794,1231,792,2,2026-03-15
2795,458,165,3,2025-11-07
2796,598,212,2,2026-03-02
2797,1335,129,1,2026-05-16
2798,2675,870,3,2025-05-31
2799,390,125,3,2025-10-31
2800,2777,833,3,2026-06-25
2801,445,373,1,2026-06-15
2802,1931,428,2,2025-02-18
2803,277,861,1,2025-04-17
2804,1045,953,3,2025-02-04
2805,2449,983,3,2025-12-13
2806,853,140,1,2025-05-16
2807,790,130,1,2025-05-20
2808,1227,249,1,2026-06-30
2809,314,963,3,2025-10-12
2810,413,499,3,2026-01-17
2811,2707,971,2,2025-03-01
2812,86,649,2,2025-05-05
2813,853,287,3,2026-01-24
2814,2667,140,2,2026-01-16
2815,1814,350,3,2025-06-11
2816,2583,104,3,2025-10-25
2817,1698,670,2,2026-03-06
2818,685,560,2,2025-07-04
2819,134,548,2,2025-12-05
2820,804,451,1,2025-02-28
2821,755,261,2,2026-04-26
2822,1387,358,1,2025-02-18
2823,8,678,1,2026-05-20
2824,1979,731,3,2025-10-16
2825,2675,354,3,2025-11-19
2826,2961,7,3,2025-09-05
2827,2842,745,3,2025-10-24
2828,1967,923,2,2025-01-21
2829,1128,193,1,2025-02-03
2830,427,343,1,2025-11-08
2831,128,23,3,2025-02-14
2832,692,19,3,2026-03-03
2833,2317,675,3,2025-02-08
2834,2545,798,1,2025-01-07
2835,665,940,3,2025-11-23
2836,128,178,2,2026-05-28
2837,1451,305,2,2025-08-30
2838,429,536,3,2026-04-11
2839,2079,963,2,2025-12-16
2840,1452,563,2,2025-10-03
2841,312,160,3,2026-05-10
2842,225,114,1,2025-03-12
2843,131,124,1,2026-05-19
2844,2671,892,1,2025-05-03
2845,309,988,3,2026-02-22
2846,767,163,1,2026-05-09
2847,803,221,1,2026-01-18
2848,73,250,3,2026-04-23
2849,28,652,2,2026-03-12
2850,1661,944,2,2025-04-27
2851,2995,986,1,2025-10-05
2852,1271,798,2,2026-05-04
2853,1111,708,1,2025-03-19
2854,1556,178,3,2025-03-25
2855,1216,276,2,2026-05-11
2856,1167,410,2,2025-05-22
2857,1787,292,2,2025-11-07
2858,1787,667,2,2026-03-26
2859,1103,383,3,2025-05-20
2860,2127,442,3,2025-11-27
2861,2263,859,2,2026-02-11
2862,268,586,2,2026-03-14
2863,1353,266,3,2025-02-01
2864,533,419,3,2025-01-21
2865,2845,416,3,2026-06-15
2866,1244,900,3,2026-03-14
2867,711,11,3,2026-03-15
2868,317,392,3,2025-03-03
2869,1742,73,2,2026-05-09
2870,1813,221,3,2026-06-01
2871,1954,644,1,2026-02-11
2872,1596,547,3,2025-07-29
2873,847,501,2,2025-07-27
2874,2402,766,1,2026-03-09
2875,1268,245,1,2025-01-23
2876,55,383,1,2025-05-05
2877,1112,600,2,2025-08-25
2878,184,774,1,2025-02-07
2879,1630,426,3,2025-09-24
2880,1745,663,3,2025-08-28
2881,1666,743,1,2026-04-05
2882,2689,700,2,2025-03-22
2883,2110,85,1,2026-01-12
2884,338,243,1,2025-09-08
2885,637,777,1,2025-12-28
2886,1882,725,2,2026-05-01
2887,828,502,2,2026-06-13
2888,1060,662,2,2026-01-02
2889,924,963,1,2025-09-19
2890,2968,132,2,2025-01-19
2891,1683,296,2,2026-05-31
2892,1389,255,3,2025-09-23
2893,1645,120,3,2026-03-19
2894,882,477,1,2026-04-10
2895,554,390,2,2025-06-30
2896,741,575,1,2026-06-09
2897,1509,167,1,2025-05-16
2898,2016,473,3,2025-08-23
2899,60,752,2,2026-03-22
2900,1795,281,3,2025-06-21
2901,2163,660,1,2025-10-18
2902,2317,50,3,2025-03-05
2903,1847,316,1,2026-01-09
2904,2068,119,3,2026-03-17
2905,90,403,2,2025-04-20
2906,705,392,3,2026-05-31
2907,2594,463,2,2025-04-25
2908,285,853,3,2026-05-17
2909,649,133,3,2025-05-22
2910,298,294,3,2026-06-27
2911,2146,308,2,2025-11-25
2912,2425,760,1,2025-01-18
2913,921,598,1,2026-05-30
2914,892,304,2,2025-01-13
2915,2822,882,1,2025-05-07
2916,814,595,2,2025-11-24
2917,1847,299,2,2026-03-11
2918,2983,387,3,2025-12-03
2919,323,35,1,2025-09-24
2920,2009,903,1,2025-07-24
2921,2676,893,3,2025-08-16
2922,1529,343,1,2025-07-31
2923,2464,602,1,2025-08-25
2924,2079,304,3,2026-04-21
2925,1609,528,2,2025-06-04
2926,209,807,3,2026-01-15
2927,2835,441,1,2025-06-28
2928,2910,790,3,2026-04-25
2929,2624,425,1,2025-12-28
2930,503,760,1,2025-08-12
2931,2704,338,1,2025-12-03
2932,2734,400,1,2026-01-14
2933,49,951,1,2025-08-19
2934,989,231,2,2025-06-08
2935,1242,475,1,2026-02-25
2936,184,21,2,2025-06-25
2937,2488,216,1,2025-09-03
2938,690,918,3,2026-03-10
2939,1069,586,2,2026-04-30
2940,2968,170,1,2026-04-14
2941,2628,586,3,2026-02-04
2942,110,672,3,2026-06-08
2943,1423,608,3,2025-08-23
2944,147,535,2,2025-09-05
2945,2414,533,1,2025-04-21
2946,1856,453,1,2025-04-18
2947,2936,94,1,2025-11-08
2948,2472,1000,2,2026-06-19
2949,2495,27,3,2025-09-17
2950,251,26,2,2025-05-25
2951,1033,543,3,2025-03-07
2952,723,939,1,2025-05-25
2953,1507,487,2,2025-08-20
2954,1344,698,1,2025-05-27
2955,63,865,2,2025-12-09
2956,2571,503,2,2025-07-18
2957,1930,606,1,2026-01-29
2958,253,546,3,2025-07-31
2959,2891,644,3,2025-10-25
2960,65,712,1,2025-08-21
2961,497,119,2,2025-11-02
2962,2049,274,2,2025-02-15
2963,2361,477,2,2026-05-24
2964,1728,401,3,2026-04-27
2965,2500,38,1,2025-08-02
2966,2991,841,3,2026-01-16
2967,1814,236,2,2026-04-24
2968,1045,286,3,2025-08-14
2969,2305,724,1,2026-04-25
2970,2253,45,1,2025-12-07
2971,2980,848,1,2025-10-05
2972,1529,438,2,2025-09-17
2973,166,524,2,2025-08-16
2974,1452,616,2,2026-02-09
2975,2143,131,2,2025-04-08
2976,516,741,1,2025-09-11
2977,482,159,1,2025-10-09
2978,730,139,2,2025-03-13
2979,1072,629,2,2026-02-11
2980,1454,692,3,2026-02-23
2981,2657,256,2,2025-02-16
2982,656,160,2,2025-09-08
2983,2174,774,2,2026-05-20
2984,315,325,1,2026-01-03
2985,2813,301,1,2025-11-12
2986,1949,707,2,2025-11-13
2987,1866,367,1,2025-11-03
2988,1991,388,3,2025-03-11
2989,121,449,1,2025-08-14
2990,690,196,3,2026-01-07
2991,1851,170,3,2025-09-21
2992,901,813,2,2025-05-18
2993,2651,971,1,2026-01-12
2994,1185,391,1,2025-12-20
2995,2013,281,3,2025-06-20
2996,2737,877,1,2025-11-10
2997,744,589,3,2025-01-06
2998,681,724,3,2025-03-21
2999,988,740,3,2025-08-22
3000,2775,684,1,2026-01-15
