OrderID,CustomerID,OrderDate,Status,TotalAmount
5917,1325,2025-12-31,Processing,38991
5918,157,2025-05-20,Shipped,38001
5919,2091,2025-01-06,Delivered,29862
5920,2080,2025-05-17,Delivered,32526
5921,2870,2026-04-22,Shipped,32034
5922,437,2026-02-15,Shipped,11146
5923,1651,2026-03-23,Processing,64612
5924,2430,2025-07-23,Processing,10298
5925,890,2025-02-01,Delivered,38329
5926,2742,2025-12-08,Processing,36522
5927,1094,2026-03-02,Delivered,66297
5928,2888,2025-10-13,Shipped,49012
5929,1459,2026-01-09,Processing,20872
5930,1725,2025-02-10,Delivered,26663
5931,293,2025-03-21,Shipped,18429
5932,2006,2025-04-03,Delivered,106136
5933,807,2025-02-23,Processing,65520
5934,2702,2025-03-02,Processing,37142
5935,431,2025-04-08,Shipped,24982
5936,882,2026-06-09,Processing,36862
5937,2113,2025-08-20,Delivered,63885
5938,1022,2025-11-29,Processing,42709
5939,858,2025-12-24,Processing,16890
5940,499,2025-10-24,Processing,11495
5941,325,2025-03-27,Processing,13504
5942,2041,2025-12-26,Shipped,46106
5943,1738,2025-04-16,Shipped,45847
5944,2919,2026-01-22,Processing,42233
5945,1351,2026-01-04,Processing,37295
5946,1466,2026-02-09,Processing,72694
5947,2784,2026-06-18,Processing,60689
5948,2210,2025-01-21,Processing,17491
5949,2106,2025-11-25,Processing,12413
5950,2995,2026-03-30,Delivered,56541
5951,1845,2025-09-01,Shipped,23908
5952,2222,2026-06-11,Shipped,37896
5953,2812,2026-04-08,Processing,44669
5954,2932,2026-05-29,Shipped,8137
5955,2842,2025-11-04,Shipped,5636
5956,1378,2025-03-25,Shipped,11500
5957,1239,2025-05-16,Delivered,15215
5958,91,2026-06-20,Delivered,12232
5959,775,2025-08-14,Processing,26040
5960,843,2025-01-28,Processing,6544
5961,2237,2025-12-21,Shipped,29155
5962,1881,2025-01-30,Processing,38152
5963,1588,2026-04-19,Shipped,60070
5964,2419,2025-02-24,Processing,29234
5965,759,2025-06-18,Shipped,67513
5966,1784,2025-10-12,Delivered,10801
5967,2326,2026-05-11,Shipped,65961
5968,1870,2025-08-19,Delivered,7483
5969,1252,2025-08-15,Processing,19495
5970,540,2026-05-04,Delivered,16345
5971,17,2026-02-18,Shipped,1379
5972,1288,2025-09-30,Shipped,24616
5973,227,2025-05-26,Delivered,22926
5974,1651,2025-02-05,Delivered,21360
5975,992,2025-06-06,Shipped,96851
5976,2135,2025-04-05,Processing,18384
5977,2799,2025-03-26,Shipped,69949
5978,386,2025-12-31,Shipped,23340
5979,964,2025-09-02,Shipped,60128
5980,775,2025-05-05,Shipped,28227
5981,2183,2026-04-24,Shipped,21081
5982,2183,2025-07-15,Shipped,12127
5983,659,2025-07-02,Shipped,60691
5984,1180,2025-08-25,Processing,54085
5985,1466,2025-12-10,Delivered,26073
5986,2814,2025-08-25,Shipped,47186
5987,2623,2025-04-04,Processing,86617
5988,1969,2025-07-28,Processing,40998
5989,2666,2025-05-13,Processing,41216
5990,783,2025-01-10,Processing,26702
5991,893,2025-10-01,Processing,42185
5992,2591,2025-05-05,Processing,37270
5993,1776,2025-07-20,Processing,86248
5994,2635,2025-06-20,Delivered,57568
5995,1599,2025-12-12,Delivered,10790
5996,1193,2026-02-17,Shipped,27244
5997,24,2025-03-05,Processing,44960
5998,126,2025-07-14,Processing,27790
5999,2727,2026-04-09,Processing,6560
6000,2553,2025-01-16,Processing,60290
6001,2840,2026-03-14,Shipped,49194
6002,406,2025-07-10,Processing,72465
6003,2405,2026-02-16,Delivered,57193
6004,506,2026-04-04,Processing,31540
6005,1651,2025-10-13,Processing,37952
6006,2295,2025-07-06,Processing,89900
6007,1566,2025-02-13,Shipped,27202
6008,14,2025-03-18,Delivered,15178
6009,1028,2025-10-24,Processing,19335
6010,2428,2025-07-13,Shipped,13877
6011,2436,2026-02-05,Shipped,41626
6012,1103,2025-11-11,Processing,33680
6013,1949,2026-04-12,Processing,91690
6014,194,2025-02-23,Processing,25876
6015,871,2025-03-01,Processing,55539
6016,2588,2026-03-21,Shipped,56429
6017,416,2025-08-29,Delivered,14068
6018,907,2026-06-26,Processing,28054
6019,2258,2025-04-01,Shipped,9484
6020,1246,2025-08-09,Processing,46262
6021,2581,2025-03-23,Shipped,5293
6022,2315,2026-02-14,Processing,23464
6023,1761,2026-05-15,Processing,5352
6024,301,2025-04-09,Processing,32619
6025,1294,2025-04-11,Shipped,56777
6026,1346,2025-04-30,Shipped,26796
6027,97,2025-10-19,Processing,83734
6028,2523,2025-04-02,Processing,15376
6029,2475,2025-03-28,Shipped,24031
6030,60,2025-08-17,Processing,49012
6031,966,2026-01-06,Delivered,22160
6032,514,2025-07-14,Delivered,50371
6033,2535,2025-05-01,Delivered,95722
6034,2719,2025-05-06,Delivered,113198
6035,2537,2025-11-06,Delivered,80730
6036,1500,2025-02-21,Processing,25454
6037,1139,2025-01-06,Shipped,105786
6038,2121,2025-08-06,Processing,9901
6039,132,2026-05-31,Delivered,74379
6040,580,2025-05-30,Delivered,37938
6041,1493,2026-01-04,Shipped,70785
6042,238,2025-06-20,Delivered,39610
6043,1738,2025-02-01,Shipped,51120
6044,518,2026-06-02,Processing,41534
6045,2343,2025-12-27,Shipped,72024
6046,963,2025-03-29,Processing,23456
6047,2518,2026-03-07,Delivered,38822
6048,206,2025-02-28,Processing,33086
6049,1920,2025-06-05,Processing,21582
6050,2447,2025-12-04,Processing,13972
6051,2472,2026-04-24,Processing,22772
6052,822,2025-03-16,Shipped,59974
6053,119,2025-11-30,Processing,50367
6054,931,2025-11-14,Delivered,69240
6055,2610,2025-09-24,Processing,9216
6056,783,2025-10-26,Shipped,47174
6057,677,2025-05-30,Shipped,35187
6058,1596,2026-05-12,Delivered,2662
6059,1024,2025-03-14,Processing,15682
6060,452,2025-10-09,Processing,9758
6061,1065,2025-12-21,Delivered,22814
6062,603,2025-01-14,Delivered,39493
6063,2425,2025-01-25,Delivered,17426
6064,1289,2025-12-25,Processing,1512
6065,2608,2025-04-22,Shipped,42598
6066,134,2026-04-13,Processing,44180
6067,270,2025-12-24,Delivered,44948
6068,2311,2025-03-30,Shipped,22252
6069,1329,2025-05-09,Processing,50240
6070,2094,2025-02-07,Shipped,15814
6071,1454,2025-02-05,Shipped,22596
6072,962,2025-08-06,Shipped,72906
6073,3000,2026-02-11,Processing,28823
6074,1130,2026-04-30,Delivered,8660
6075,1274,2026-03-26,Shipped,15999
6076,41,2025-08-28,Shipped,77578
6077,104,2026-02-06,Delivered,5623
6078,2133,2025-01-31,Delivered,84838
6079,1777,2025-05-29,Shipped,2224
6080,834,2025-11-09,Delivered,68764
6081,1012,2025-07-15,Delivered,13970
6082,2260,2025-07-15,Shipped,42070
6083,1597,2025-11-19,Processing,45957
6084,2349,2026-04-03,Delivered,3486
6085,2284,2026-01-11,Processing,61218
6086,515,2025-03-14,Processing,38813
6087,1801,2025-06-10,Shipped,71992
6088,284,2026-03-10,Delivered,38300
6089,2388,2025-08-01,Delivered,32467
6090,2270,2025-03-04,Processing,4724
6091,1275,2025-07-29,Processing,16151
6092,2244,2025-04-16,Processing,45182
6093,2620,2025-03-01,Delivered,21032
6094,1175,2026-06-03,Delivered,37667
6095,669,2026-02-10,Delivered,63165
6096,803,2025-06-17,Delivered,107428
6097,2777,2026-03-01,Shipped,18432
6098,1105,2025-01-30,Delivered,23596
6099,590,2025-04-24,Processing,20570
6100,223,2025-11-20,Shipped,44764
6101,429,2025-06-18,Delivered,56087
6102,2928,2025-03-05,Processing,19568
6103,1716,2026-05-20,Processing,25866
6104,1401,2026-03-26,Shipped,32891
6105,499,2025-02-03,Delivered,43400
6106,198,2025-12-23,Delivered,52393
6107,586,2025-05-03,Shipped,29404
6108,941,2025-01-02,Delivered,68660
6109,862,2026-03-25,Shipped,49801
6110,2927,2025-10-31,Shipped,27534
6111,2673,2025-04-10,Shipped,68675
6112,1000,2025-03-18,Delivered,16895
6113,1012,2025-02-19,Delivered,23582
6114,238,2026-04-13,Delivered,31669
6115,24,2026-02-17,Delivered,41782
6116,2520,2025-03-20,Processing,15801
6117,467,2025-06-15,Delivered,40675
6118,1815,2025-04-16,Processing,20693
6119,1453,2026-05-05,Delivered,57258
6120,2378,2025-03-16,Delivered,7808
6121,257,2025-12-18,Processing,46869
6122,1229,2025-01-01,Shipped,53216
6123,344,2025-11-14,Processing,85934
6124,730,2025-04-18,Delivered,59249
6125,1257,2025-10-01,Shipped,55528
6126,1130,2025-05-19,Shipped,40639
6127,2977,2026-02-11,Processing,20638
6128,127,2025-04-02,Delivered,12606
6129,2382,2025-04-28,Shipped,74121
6130,1628,2026-02-25,Processing,38465
6131,166,2025-10-23,Delivered,36973
6132,97,2026-04-30,Delivered,25622
6133,1519,2025-07-26,Delivered,43010
6134,2257,2025-06-24,Processing,5417
6135,2569,2026-02-26,Shipped,38432
6136,2766,2025-10-30,Shipped,42273
6137,1139,2025-07-10,Shipped,58114
6138,2371,2025-10-17,Processing,6040
6139,2301,2025-01-11,Processing,56828
6140,394,2025-06-21,Processing,37826
6141,2827,2026-02-28,Shipped,95564
6142,1453,2025-08-26,Processing,81942
6143,1652,2026-01-07,Shipped,45530
6144,2765,2025-01-26,Shipped,15761
6145,2120,2025-01-16,Processing,20718
6146,637,2025-09-28,Processing,23908
6147,790,2026-06-05,Delivered,82481
6148,363,2025-10-22,Shipped,37810
6149,822,2026-05-16,Delivered,95008
6150,2654,2025-10-07,Processing,60651
6151,1615,2025-04-05,Shipped,10384
6152,2740,2026-05-02,Shipped,16466
6153,2568,2025-12-06,Delivered,51030
6154,2694,2025-04-29,Processing,4692
6155,514,2026-05-18,Delivered,67200
6156,1293,2025-10-17,Shipped,30090
6157,1143,2026-06-02,Shipped,37222
6158,2599,2025-02-03,Processing,42124
6159,730,2025-05-16,Processing,48446
6160,180,2025-05-30,Delivered,29460
6161,1676,2025-03-09,Delivered,22526
6162,1085,2026-06-09,Processing,47708
6163,2796,2025-01-09,Delivered,92020
6164,2368,2025-02-17,Processing,45156
6165,1690,2026-05-15,Processing,15656
6166,2026,2026-05-31,Shipped,74504
6167,2972,2025-10-25,Processing,97700
6168,2157,2025-10-05,Shipped,28574
6169,2220,2026-01-25,Shipped,17990
6170,2082,2026-02-27,Processing,41574
6171,827,2025-01-21,Shipped,32900
6172,460,2025-05-12,Delivered,47338
6173,455,2026-02-22,Processing,58478
6174,1533,2026-02-10,Shipped,12490
6175,1671,2025-05-10,Delivered,59345
6176,2891,2025-02-05,Processing,48740
6177,2340,2026-01-30,Delivered,66415
6178,381,2025-05-04,Processing,7390
6179,627,2026-03-27,Shipped,74177
6180,1318,2025-08-26,Shipped,22914
6181,1668,2025-03-13,Shipped,48243
6182,270,2026-06-01,Processing,16962
6183,693,2025-08-19,Delivered,27350
6184,972,2025-03-22,Shipped,45588
6185,2182,2026-02-18,Shipped,49394
6186,32,2025-04-19,Shipped,58419
6187,969,2025-02-22,Shipped,22597
6188,652,2026-01-06,Shipped,6807
6189,1438,2025-07-11,Delivered,11880
6190,1082,2025-09-30,Shipped,34466
6191,1632,2026-04-26,Processing,73389
6192,600,2026-04-10,Delivered,23196
6193,882,2026-05-03,Shipped,13922
6194,1378,2026-06-27,Shipped,33140
6195,2786,2025-06-29,Processing,51559
6196,828,2025-03-21,Shipped,50230
6197,2908,2026-01-13,Delivered,4297
6198,2537,2025-07-23,Shipped,84772
6199,58,2025-10-11,Delivered,54119
6200,894,2026-03-01,Shipped,23532
6201,1803,2025-11-28,Processing,15873
6202,2054,2026-06-23,Delivered,36221
6203,684,2025-05-22,Delivered,79577
6204,2019,2025-12-15,Delivered,70976
6205,2319,2026-01-11,Shipped,20955
6206,1949,2026-06-30,Shipped,44012
6207,1249,2025-01-16,Delivered,60272
6208,2204,2026-04-10,Delivered,5256
6209,1598,2025-11-01,Processing,64410
6210,1795,2025-01-10,Shipped,54054
6211,1505,2026-01-23,Processing,76675
6212,628,2025-07-29,Processing,24066
6213,449,2026-01-31,Processing,6065
6214,558,2025-01-16,Shipped,47428
6215,2517,2026-06-07,Shipped,54225
6216,1288,2025-01-05,Delivered,9867
6217,1131,2025-12-24,Shipped,16929
6218,413,2025-01-31,Delivered,29623
6219,2378,2026-01-02,Processing,32308
6220,23,2025-01-25,Delivered,16201
6221,1674,2026-06-18,Delivered,37878
6222,1836,2025-04-03,Delivered,33789
6223,1592,2025-06-04,Delivered,3935
6224,2209,2026-05-27,Processing,63262
6225,1450,2026-05-04,Delivered,69860
6226,23,2026-05-29,Delivered,13814
6227,489,2025-03-16,Processing,43324
6228,2578,2025-10-08,Delivered,49466
6229,1890,2025-12-01,Delivered,37000
6230,2178,2025-07-06,Delivered,16170
6231,2497,2026-03-30,Processing,4232
6232,273,2025-09-28,Delivered,19266
6233,1777,2026-01-29,Delivered,24824
6234,32,2025-08-07,Delivered,47050
6235,347,2026-03-08,Shipped,42197
6236,1651,2025-06-30,Processing,39318
6237,154,2025-08-26,Shipped,37210
6238,1763,2025-11-24,Shipped,46750
6239,2937,2026-05-04,Delivered,45103
6240,2113,2026-04-20,Processing,19172
6241,2551,2025-10-17,Processing,19989
6242,509,2025-08-04,Processing,65699
6243,813,2025-08-22,Shipped,3249
6244,1274,2025-05-29,Delivered,43100
6245,1595,2025-02-10,Shipped,66454
6246,588,2025-06-07,Shipped,13307
6247,1746,2025-04-19,Shipped,23575
6248,1246,2026-02-20,Shipped,31237
6249,1552,2025-08-05,Processing,43631
6250,309,2026-01-04,Shipped,30406
6251,1541,2025-08-04,Shipped,51496
6252,458,2025-11-29,Processing,3173
6253,793,2026-03-01,Processing,32973
6254,240,2026-04-10,Shipped,20894
6255,2316,2026-02-22,Shipped,99797
6256,2435,2025-02-10,Processing,43830
6257,553,2025-11-10,Shipped,37009
6258,2702,2025-07-26,Shipped,1641
6259,2205,2025-08-09,Shipped,47618
6260,1754,2025-05-26,Processing,88600
6261,677,2025-12-29,Processing,14270
6262,1911,2026-06-01,Delivered,9518
6263,2178,2025-06-15,Delivered,9583
6264,432,2026-03-04,Shipped,49552
6265,1941,2026-07-01,Processing,7555
6266,524,2025-02-22,Processing,19906
6267,1362,2025-01-17,Shipped,29886
6268,478,2025-07-16,Delivered,39811
6269,1430,2025-05-21,Delivered,41366
6270,2803,2026-03-18,Shipped,19112
6271,1399,2026-01-22,Shipped,44836
6272,1817,2025-03-18,Processing,20406
6273,2664,2025-11-29,Processing,71108
6274,2115,2025-07-25,Shipped,19906
6275,394,2026-03-03,Delivered,68426
6276,2447,2026-05-22,Shipped,59217
6277,2429,2025-09-08,Processing,40807
6278,662,2025-03-14,Processing,12518
6279,1410,2025-06-29,Processing,30306
6280,477,2026-02-08,Processing,27706
6281,188,2025-07-26,Shipped,9834
6282,2529,2025-03-29,Delivered,15880
6283,2981,2026-01-05,Processing,46472
6284,1800,2025-08-01,Processing,23986
6285,2191,2025-05-08,Shipped,13122
6286,76,2025-09-21,Processing,10617
6287,454,2025-02-07,Shipped,43978
6288,2848,2025-02-17,Shipped,10530
6289,2212,2025-01-06,Processing,38330
6290,1825,2025-01-16,Shipped,32706
6291,1773,2025-02-28,Shipped,15973
6292,2857,2025-10-15,Processing,48940
6293,888,2025-05-20,Delivered,54212
6294,2198,2025-08-14,Delivered,45919
6295,2104,2026-03-16,Processing,103186
6296,2920,2026-01-24,Shipped,2982
6297,173,2025-02-22,Shipped,36354
6298,403,2025-07-21,Delivered,3714
6299,2825,2025-01-21,Shipped,91836
6300,164,2025-09-19,Shipped,11184
6301,2393,2025-07-27,Delivered,16643
6302,57,2026-06-13,Processing,34896
6303,1779,2025-03-24,Shipped,7583
6304,2816,2025-08-24,Processing,43678
6305,1552,2025-08-17,Processing,27416
6306,1630,2025-12-06,Delivered,30141
6307,2574,2025-09-19,Processing,90372
6308,418,2025-08-24,Delivered,30668
6309,2209,2026-04-25,Delivered,17461
6310,1963,2025-11-06,Processing,39006
6311,2367,2025-10-19,Delivered,35674
6312,1444,2025-04-13,Processing,35841
6313,1148,2025-10-31,Processing,41174
6314,1143,2026-02-19,Shipped,11804
6315,1038,2026-03-22,Processing,57057
6316,1845,2025-04-11,Delivered,1860
6317,768,2025-02-09,Shipped,88055
6318,1367,2025-01-10,Shipped,46182
6319,2517,2025-03-31,Shipped,29983
6320,689,2025-10-27,Shipped,16378
6321,2556,2026-03-22,Processing,65925
6322,1733,2025-04-30,Shipped,3658
6323,1225,2025-11-15,Shipped,77567
6324,2874,2025-04-01,Processing,5998
6325,1451,2025-12-30,Processing,30590
6326,922,2026-05-28,Processing,69432
6327,1967,2026-05-26,Processing,72517
6328,2001,2026-01-16,Processing,52164
6329,60,2025-05-19,Delivered,70840
6330,560,2025-05-09,Delivered,10563
6331,2892,2025-05-30,Processing,34490
6332,117,2025-06-14,Delivered,51392
6333,1287,2025-11-07,Delivered,16978
6334,2081,2026-05-23,Processing,9760
6335,1400,2025-08-29,Delivered,91787
6336,781,2025-06-15,Delivered,23024
6337,604,2026-04-21,Processing,9154
6338,542,2026-01-27,Delivered,26224
6339,2421,2025-01-27,Delivered,11334
6340,743,2025-07-28,Shipped,15379
6341,584,2025-12-28,Processing,30579
6342,2912,2026-02-20,Processing,6921
6343,1645,2025-12-04,Delivered,35856
6344,579,2025-10-19,Shipped,43926
6345,609,2025-09-27,Delivered,55626
6346,532,2025-01-20,Delivered,31982
6347,928,2025-01-01,Shipped,26290
6348,2705,2025-01-07,Delivered,22414
6349,769,2025-03-30,Delivered,17432
6350,141,2025-09-17,Delivered,19960
6351,2008,2026-05-23,Delivered,17053
6352,1092,2025-10-13,Shipped,35640
6353,489,2025-04-20,Shipped,20492
6354,2952,2025-03-16,Processing,3539
6355,1683,2025-06-17,Delivered,46337
6356,226,2026-04-09,Delivered,23170
6357,2046,2025-01-16,Delivered,65443
6358,508,2025-08-31,Delivered,62797
6359,2009,2025-04-29,Processing,42541
6360,2702,2026-05-25,Processing,4186
6361,1430,2025-11-17,Shipped,17253
6362,80,2025-05-02,Delivered,54960
6363,1379,2025-03-17,Delivered,34900
6364,2911,2025-11-08,Processing,6262
6365,2109,2026-03-25,Shipped,88258
6366,2754,2025-10-07,Shipped,31799
6367,1507,2025-05-02,Delivered,15479
6368,1584,2025-04-01,Shipped,72327
6369,1519,2025-03-23,Processing,22872
6370,1956,2025-09-16,Delivered,7615
6371,1629,2025-11-15,Processing,39386
6372,167,2025-12-22,Delivered,23716
6373,560,2025-09-09,Delivered,11912
6374,1206,2025-11-10,Shipped,22719
6375,2220,2025-12-18,Processing,92962
6376,2810,2025-04-09,Shipped,22517
6377,1758,2026-05-02,Shipped,15042
6378,1933,2026-05-23,Shipped,28968
6379,1124,2025-08-28,Delivered,44074
6380,2282,2026-03-17,Delivered,68057
6381,1220,2025-11-09,Delivered,56691
6382,59,2025-06-20,Shipped,17218
6383,2164,2025-08-18,Delivered,39996
6384,1734,2025-02-13,Delivered,38611
6385,1469,2025-11-18,Processing,6836
6386,1620,2025-10-06,Processing,46505
6387,2184,2026-02-22,Shipped,18130
6388,2170,2026-03-13,Delivered,8398
6389,1844,2025-11-29,Processing,9365
6390,1452,2025-05-25,Delivered,50929
6391,2937,2025-04-18,Shipped,94955
6392,164,2026-04-20,Processing,38869
6393,1656,2025-06-03,Processing,37160
6394,1285,2026-05-21,Delivered,15804
6395,1046,2025-08-11,Shipped,2065
6396,2301,2026-04-12,Shipped,27794
6397,1133,2025-08-19,Delivered,12423
6398,2793,2025-04-16,Shipped,24178
6399,2430,2025-01-05,Shipped,40002
6400,398,2025-07-29,Delivered,81598
6401,1036,2025-06-25,Shipped,25872
6402,2690,2026-05-11,Delivered,25587
6403,2007,2026-01-15,Processing,20750
6404,1894,2025-07-01,Delivered,10854
6405,1342,2026-02-12,Delivered,105370
6406,2304,2025-06-15,Delivered,14814
6407,833,2026-02-10,Shipped,81240
6408,2831,2026-01-25,Shipped,37539
6409,1061,2025-06-26,Shipped,24938
6410,862,2025-11-14,Shipped,42434
6411,2352,2025-09-14,Processing,56681
6412,259,2025-02-07,Shipped,35394
6413,2881,2026-02-21,Processing,17370
6414,912,2025-05-08,Shipped,55479
6415,452,2025-09-14,Shipped,65065
6416,2486,2026-02-22,Delivered,81408
6417,1073,2025-12-11,Delivered,7216
6418,552,2025-02-09,Delivered,14056
6419,2892,2026-04-28,Shipped,93467
6420,1880,2026-02-05,Processing,44101
6421,2088,2026-03-26,Delivered,22386
6422,770,2025-06-29,Shipped,76166
6423,1866,2025-11-19,Processing,4647
6424,338,2025-04-22,Processing,53768
6425,2593,2025-05-09,Shipped,19033
6426,1432,2025-01-31,Processing,64162
6427,1327,2025-12-21,Shipped,61827
6428,289,2025-09-03,Delivered,82538
6429,2374,2025-12-26,Shipped,56538
6430,1000,2025-12-11,Delivered,71645
6431,2740,2025-12-30,Shipped,34973
6432,1172,2026-03-29,Processing,34986
6433,2656,2025-08-20,Shipped,55634
6434,1100,2026-06-24,Delivered,70696
6435,628,2025-10-22,Shipped,16000
6436,1984,2025-08-04,Processing,10916
6437,233,2026-03-17,Shipped,47714
6438,2280,2025-06-28,Delivered,30097
6439,2723,2026-01-27,Shipped,53501
6440,1823,2025-07-20,Processing,62846
6441,2784,2025-04-23,Shipped,10884
6442,2377,2025-02-08,Processing,67447
6443,2292,2025-04-23,Shipped,18964
6444,2737,2025-05-20,Delivered,33343
6445,2047,2025-11-21,Shipped,34112
6446,1037,2026-05-12,Shipped,20184
6447,1781,2026-06-08,Processing,2907
6448,2304,2025-11-29,Shipped,18868
6449,2646,2025-03-02,Shipped,19826
6450,2435,2026-01-03,Delivered,46201
6451,2179,2026-04-17,Processing,50100
6452,194,2025-06-07,Processing,41657
6453,2113,2025-08-03,Processing,20716
6454,2299,2025-04-01,Processing,45942
6455,978,2025-12-02,Shipped,43486
6456,2208,2026-03-09,Delivered,7874
6457,2385,2025-07-20,Processing,72986
6458,2581,2025-05-21,Delivered,64017
6459,291,2025-08-22,Processing,20140
6460,604,2025-02-15,Delivered,52345
6461,1060,2025-03-02,Delivered,44956
6462,383,2025-08-19,Processing,30958
6463,1397,2025-02-04,Shipped,38010
6464,1973,2026-03-13,Processing,3318
6465,1276,2026-06-04,Processing,105970
6466,145,2025-02-19,Delivered,14412
6467,2971,2026-04-16,Delivered,106076
6468,6,2026-04-07,Processing,10038
6469,2066,2025-02-14,Processing,50875
6470,2527,2025-06-02,Processing,38167
6471,2706,2025-02-04,Processing,16137
6472,2710,2026-06-30,Processing,46560
6473,601,2026-01-16,Delivered,24656
6474,1502,2026-05-01,Shipped,19294
6475,2465,2025-11-19,Delivered,4975
6476,1202,2025-12-03,Processing,37622
6477,146,2025-05-03,Delivered,12326
6478,2200,2025-03-28,Shipped,43112
6479,1555,2025-08-30,Delivered,44154
6480,895,2025-09-16,Processing,79519
6481,1036,2025-05-19,Delivered,37966
6482,2527,2026-03-11,Shipped,31638
6483,2473,2025-07-11,Processing,52455
6484,896,2025-08-21,Processing,45014
6485,493,2025-03-25,Processing,39902
6486,1269,2026-01-04,Shipped,26861
6487,567,2025-01-24,Shipped,42386
6488,2660,2025-10-09,Delivered,49616
6489,1499,2026-04-11,Shipped,8177
6490,638,2025-01-11,Delivered,23343
6491,2347,2026-03-17,Delivered,23412
6492,1668,2025-02-10,Processing,10902
6493,536,2025-07-15,Delivered,85821
6494,1407,2026-01-26,Delivered,117894
6495,1571,2025-05-09,Delivered,6562
6496,1978,2025-03-25,Delivered,81482
6497,1432,2026-05-12,Delivered,6925
6498,1390,2026-03-28,Processing,51038
6499,1276,2025-12-29,Delivered,42417
6500,522,2026-04-24,Delivered,53451
6501,2871,2025-03-07,Processing,22014
6502,1417,2026-03-06,Delivered,25045
6503,723,2026-05-05,Processing,2690
6504,807,2025-06-18,Shipped,2621
6505,738,2026-06-23,Delivered,24718
6506,1106,2026-06-07,Processing,7978
6507,2431,2025-06-14,Delivered,47089
6508,406,2025-04-15,Delivered,47213
6509,1766,2025-11-08,Shipped,62428
6510,697,2025-10-30,Processing,3290
6511,2531,2026-06-07,Processing,20374
6512,347,2025-06-02,Processing,8268
6513,2083,2025-01-13,Processing,10006
6514,51,2025-01-23,Delivered,19491
6515,713,2026-03-14,Shipped,24629
6516,1242,2025-01-31,Delivered,60401
6517,1869,2025-06-22,Shipped,44114
6518,1467,2026-03-08,Delivered,2795
6519,2066,2025-11-24,Delivered,46126
6520,2295,2025-11-26,Delivered,33272
6521,699,2026-02-18,Delivered,67822
6522,797,2025-06-07,Processing,51267
6523,2859,2025-07-13,Delivered,19958
6524,585,2025-11-08,Shipped,63242
6525,667,2026-06-03,Delivered,75845
6526,785,2025-10-09,Delivered,54869
6527,193,2025-02-07,Shipped,33586
6528,2871,2025-04-11,Shipped,28021
6529,591,2025-12-04,Shipped,94436
6530,1511,2026-02-09,Processing,15553
6531,1073,2025-07-14,Shipped,49826
6532,1126,2025-01-26,Shipped,91199
6533,1251,2026-02-16,Processing,23915
6534,1372,2025-12-27,Processing,57143
6535,1384,2025-07-21,Shipped,17752
6536,1792,2025-09-14,Processing,19836
6537,2580,2025-08-25,Shipped,4960
6538,2665,2025-09-21,Delivered,54940
6539,2673,2026-04-07,Processing,21404
6540,1997,2025-12-22,Delivered,39424
6541,114,2026-03-28,Shipped,65117
6542,868,2026-07-01,Shipped,36451
6543,279,2025-01-09,Processing,21560
6544,958,2025-12-25,Delivered,102284
6545,2712,2025-08-27,Delivered,42850
6546,2194,2025-01-12,Processing,33049
6547,2521,2026-03-09,Delivered,29622
6548,2957,2026-05-14,Processing,17362
6549,2256,2025-09-09,Shipped,27091
6550,792,2025-08-26,Delivered,47699
6551,1439,2025-05-05,Processing,48624
6552,1601,2026-06-14,Delivered,37696
6553,1172,2025-12-25,Delivered,13482
6554,1550,2026-05-08,Processing,64566
6555,523,2026-04-09,Shipped,24994
6556,1477,2026-05-03,Shipped,7775
6557,254,2025-10-01,Processing,43106
6558,691,2025-05-05,Processing,53741
6559,1523,2026-04-17,Shipped,39678
6560,2470,2025-11-21,Processing,19696
6561,1348,2026-05-29,Delivered,52018
6562,176,2026-05-08,Delivered,46324
6563,1815,2026-02-14,Delivered,36038
6564,456,2025-10-07,Processing,82885
6565,994,2026-03-19,Delivered,79158
6566,2494,2026-03-19,Shipped,111812
6567,1548,2025-10-04,Shipped,29357
6568,863,2025-12-17,Processing,26710
6569,757,2025-11-09,Delivered,24952
6570,2259,2026-05-31,Shipped,27287
6571,1906,2025-08-17,Processing,18394
6572,1319,2025-11-02,Processing,34775
6573,2455,2026-02-21,Processing,53430
6574,1679,2026-04-18,Processing,78789
6575,84,2025-01-13,Delivered,51329
6576,1536,2025-11-22,Processing,66778
6577,1936,2025-07-10,Processing,85680
6578,1766,2026-05-07,Delivered,29910
6579,1814,2025-03-26,Shipped,12415
6580,1367,2026-01-20,Delivered,56619
6581,1417,2026-01-14,Processing,49513
6582,1574,2025-12-06,Delivered,37340
6583,2208,2025-06-26,Shipped,43500
6584,629,2025-10-14,Delivered,31190
6585,1838,2025-07-03,Delivered,110167
6586,2212,2025-08-16,Shipped,28307
6587,1136,2025-09-28,Processing,2480
6588,1883,2025-11-19,Delivered,120930
6589,923,2025-05-16,Delivered,5544
6590,635,2026-06-10,Delivered,14221
6591,2284,2026-03-14,Shipped,21902
6592,2404,2026-06-16,Processing,25884
6593,160,2026-05-27,Shipped,57239
6594,2315,2025-11-20,Processing,47648
6595,1403,2025-08-13,Processing,46676
6596,680,2026-04-26,Processing,29453
6597,498,2025-03-23,Delivered,6900
6598,2519,2025-04-26,Processing,12635
6599,2457,2025-01-27,Delivered,46118
6600,1020,2025-04-28,Shipped,69436
6601,1942,2025-12-03,Processing,67159
6602,2200,2025-06-15,Processing,66247
6603,466,2025-02-11,Delivered,43902
