OrderItemID,OrderID,ProductID,Quantity,UnitPrice
12432,6218,96,1,11977
12433,6219,445,2,16154
12434,6220,889,1,16201
12435,6221,416,1,2516
12436,6221,747,2,17681
12437,6222,265,1,23396
12438,6222,548,1,9527
12439,6222,214,1,866
12440,6223,560,1,3935
12441,6224,643,2,3632
12442,6224,912,2,3914
12443,6224,665,2,24085
12444,6225,430,1,20178
12445,6225,580,2,24841
12446,6226,557,1,13814
12447,6227,722,2,19273
12448,6227,235,2,2389
12449,6228,454,1,6291
12450,6228,928,1,24687
12451,6228,851,1,18488
12452,6229,893,2,10609
12453,6229,466,2,7891
12454,6230,12,1,16170
12455,6231,246,1,4232
12456,6232,645,1,3374
12457,6232,390,2,7946
12458,6233,25,2,12412
12459,6234,452,2,21562
12460,6234,490,1,3926
12461,6235,812,2,6992
12462,6235,613,1,21970
12463,6235,312,1,6243
12464,6236,684,1,2886
12465,6236,433,2,18216
12466,6237,347,2,18605
12467,6238,104,2,1688
12468,6238,880,2,13628
12469,6238,91,2,8059
12470,6239,731,2,3003
12471,6239,87,1,12731
12472,6239,741,2,13183
12473,6240,966,1,19172
12474,6241,169,1,18149
12475,6241,176,2,920
12476,6242,756,2,20600
12477,6242,877,1,24499
12478,6243,86,1,3249
12479,6244,969,1,22555
12480,6244,915,1,20545
12481,6245,3,1,17864
12482,6245,532,1,13754
12483,6245,568,2,17418
12484,6246,669,1,13307
12485,6247,671,1,23575
12486,6248,750,1,11968
12487,6248,11,2,6626
12488,6248,330,1,6017
12489,6249,300,1,11052
12490,6249,308,1,23075
12491,6249,181,1,9504
12492,6250,261,1,22572
12493,6250,914,2,3917
12494,6251,795,2,10958
12495,6251,240,2,14790
12496,6252,444,1,3173
12497,6253,7,2,9108
12498,6253,128,1,14757
12499,6254,789,2,10447
12500,6255,820,2,19349
12501,6255,146,2,24680
12502,6255,650,1,11739
12503,6256,629,1,18499
12504,6256,457,1,19889
12505,6256,696,1,5442
12506,6257,736,1,6738
12507,6257,521,1,5303
12508,6257,7,2,12484
12509,6258,765,1,1641
12510,6259,345,2,3192
12511,6259,943,2,20617
12512,6260,613,2,21609
12513,6260,604,2,17960
12514,6260,701,1,9462
12515,6261,696,1,14270
12516,6262,761,1,8139
12517,6262,876,1,1379
12518,6263,868,1,9583
12519,6264,612,2,24776
12520,6265,453,1,5316
12521,6265,401,1,2239
12522,6266,864,2,960
12523,6266,544,1,17986
12524,6267,703,2,1621
12525,6267,607,1,19784
12526,6267,207,2,3430
12527,6268,695,1,16643
12528,6268,175,1,21022
12529,6268,999,2,1073
12530,6269,446,2,17921
12531,6269,939,2,2762
12532,6270,365,2,9556
12533,6271,889,2,15626
12534,6271,716,1,13584
12535,6272,125,2,10203
12536,6273,340,2,22147
12537,6273,994,2,9534
12538,6273,477,2,3873
12539,6274,773,1,11461
12540,6274,19,2,1471
12541,6274,893,1,5503
12542,6275,565,2,18466
12543,6275,496,2,13066
12544,6275,120,2,2681
12545,6276,660,1,23787
12546,6276,241,2,17715
12547,6277,790,1,1982
12548,6277,138,2,12726
12549,6277,421,1,13373
12550,6278,981,1,12518
12551,6279,273,1,5114
12552,6279,503,2,12596
12553,6280,726,1,23366
12554,6280,215,1,1114
12555,6280,687,2,1613
12556,6281,664,2,4917
12557,6282,20,2,7940
12558,6283,97,2,23236
12559,6284,610,2,2492
12560,6284,518,2,9501
12561,6285,103,1,13122
12562,6286,6,1,2227
12563,6286,84,1,8390
12564,6287,130,2,21989
12565,6288,404,1,10530
12566,6289,23,1,8662
12567,6289,106,1,21439
12568,6289,499,1,8229
12569,6290,196,1,16162
12570,6290,775,1,16544
12571,6291,208,1,15973
12572,6292,556,2,16683
12573,6292,894,1,15574
12574,6293,933,2,20871
12575,6293,435,1,10323
12576,6293,966,1,2147
12577,6294,26,2,14559
12578,6294,777,1,16801
12579,6295,321,2,18776
12580,6295,538,2,20665
12581,6295,142,2,12152
12582,6296,546,1,2982
12583,6297,567,2,9794
12584,6297,975,1,16766
12585,6298,600,1,3714
12586,6299,191,2,23600
12587,6299,597,2,13323
12588,6299,640,1,17990
12589,6300,807,1,8084
12590,6300,616,2,1550
12591,6301,203,1,16643
12592,6302,556,2,17448
12593,6303,725,1,7583
12594,6304,326,2,21839
12595,6305,6,2,3526
12596,6305,505,2,10182
12597,6306,714,1,21171
12598,6306,399,1,7675
12599,6306,274,1,1295
12600,6307,794,2,24996
12601,6307,230,2,4943
12602,6307,293,2,15247
12603,6308,103,2,15334
12604,6309,967,1,17461
12605,6310,204,1,9573
12606,6310,988,1,23139
12607,6310,661,2,3147
12608,6311,619,1,22298
12609,6311,173,2,6688
12610,6312,248,2,14348
12611,6312,532,1,7145
12612,6313,318,2,20587
12613,6314,98,1,11804
12614,6315,220,1,14825
12615,6315,952,1,17666
12616,6315,192,1,24566
12617,6316,680,1,1860
12618,6317,1000,1,20743
12619,6317,181,2,17598
12620,6317,695,2,16058
12621,6318,668,1,13029
12622,6318,606,1,20943
12623,6318,660,1,12210
12624,6319,59,2,7914
12625,6319,192,1,5850
12626,6319,419,1,8305
12627,6320,912,1,16378
12628,6321,58,2,6467
12629,6321,479,1,11219
12630,6321,57,2,20886
12631,6322,672,1,3658
12632,6323,648,2,19810
12633,6323,497,2,8834
12634,6323,185,1,20279
12635,6324,697,2,2999
12636,6325,289,2,15295
12637,6326,723,2,12283
12638,6326,380,1,8396
12639,6326,367,2,18235
12640,6327,535,1,15615
12641,6327,196,2,8578
12642,6327,333,2,19873
12643,6328,937,1,6769
12644,6328,134,1,24878
12645,6328,132,1,20517
12646,6329,905,2,4570
12647,6329,990,2,24925
12648,6329,66,2,5925
12649,6330,8,1,10563
12650,6331,225,2,17245
12651,6332,402,2,10089
12652,6332,801,2,4227
12653,6332,193,2,11380
12654,6333,331,1,16978
12655,6334,465,2,4880
12656,6335,949,2,10537
12657,6335,667,2,22894
12658,6335,395,1,24925
12659,6336,251,1,9590
12660,6336,161,1,13434
12661,6337,711,1,9154
12662,6338,2,2,13112
12663,6339,762,2,5667
12664,6340,442,2,6863
12665,6340,841,1,1653
12666,6341,834,1,20996
12667,6341,884,1,9583
12668,6342,909,1,6921
12669,6343,671,1,19283
12670,6343,321,1,16573
12671,6344,923,2,21963
12672,6345,165,1,14958
12673,6345,863,2,20334
12674,6346,50,1,16138
12675,6346,68,2,2854
12676,6346,773,2,5068
12677,6347,487,1,3178
12678,6347,6,1,3648
12679,6347,698,1,19464
12680,6348,719,2,11207
12681,6349,32,2,4105
12682,6349,308,1,9222
12683,6350,57,2,907
12684,6350,493,2,9073
12685,6351,889,1,13313
12686,6351,338,1,3740
12687,6352,358,2,5756
12688,6352,199,1,5989
12689,6352,255,1,18139
12690,6353,184,1,20492
12691,6354,222,1,3539
12692,6355,156,1,4081
12693,6355,874,2,21128
12694,6356,105,2,11100
12695,6356,194,1,970
12696,6357,358,1,24875
12697,6357,861,2,8525
12698,6357,6,2,11759
12699,6358,79,2,10711
12700,6358,811,2,17963
12701,6358,706,1,5449
12702,6359,591,2,11142
12703,6359,346,2,5641
12704,6359,430,1,8975
12705,6360,777,1,4186
12706,6361,577,1,1979
12707,6361,194,1,15274
12708,6362,239,2,23331
12709,6362,518,2,4149
12710,6363,978,1,10290
12711,6363,974,2,12305
12712,6364,279,2,3131
12713,6365,257,2,16407
12714,6365,928,2,10282
12715,6365,785,2,17440
12716,6366,794,1,11888
12717,6366,987,1,19911
12718,6367,674,1,15479
12719,6368,865,1,23855
12720,6368,819,2,24236
12721,6369,461,1,22872
12722,6370,917,1,7615
12723,6371,266,2,8281
12724,6371,468,2,11412
12725,6372,709,2,5348
12726,6372,49,1,13020
12727,6373,911,2,2509
12728,6373,528,1,6894
12729,6374,189,1,22719
12730,6375,97,2,14289
12731,6375,607,2,11359
12732,6375,637,2,20833
12733,6376,434,1,6573
12734,6376,128,2,7972
12735,6377,787,2,7521
12736,6378,570,2,14484
12737,6379,544,2,18989
12738,6379,802,2,3048
12739,6380,300,2,23477
12740,6380,609,1,2923
12741,6380,280,2,9090
12742,6381,476,2,16848
12743,6381,767,1,7026
12744,6381,205,1,15969
12745,6382,244,2,7934
12746,6382,671,1,1350
12747,6383,183,1,15032
12748,6383,665,2,12482
12749,6384,19,1,5888
12750,6384,348,1,20755
12751,6384,188,1,11968
12752,6385,446,2,3418
12753,6386,70,2,3900
12754,6386,439,1,12635
12755,6386,588,2,13035
12756,6387,39,2,9065
12757,6388,539,2,4199
12758,6389,993,1,9365
12759,6390,237,2,21046
12760,6390,501,1,8837
12761,6391,763,2,21625
12762,6391,987,2,20219
12763,6391,625,1,11267
12764,6392,509,1,18641
12765,6392,930,1,5142
12766,6392,409,2,7543
12767,6393,157,2,3350
12768,6393,790,1,7201
12769,6393,780,1,23259
12770,6394,244,2,4940
12771,6394,586,2,2962
12772,6395,229,1,1075
12773,6395,946,1,990
12774,6396,281,2,13897
12775,6397,51,1,12423
12776,6398,482,2,12089
12777,6399,17,1,4348
12778,6399,184,2,17827
12779,6400,292,2,18152
12780,6400,955,2,16698
12781,6400,728,1,11898
12782,6401,855,2,12936
12783,6402,514,2,11942
12784,6402,314,1,1703
12785,6403,762,2,10375
12786,6404,896,1,10854
12787,6405,76,2,13702
12788,6405,539,2,22612
12789,6405,926,2,16371
12790,6406,973,1,14814
12791,6407,781,2,10589
12792,6407,633,2,5313
12793,6407,190,2,24718
12794,6408,859,1,1077
12795,6408,946,1,7180
12796,6408,957,2,14641
12797,6409,105,2,5998
12798,6409,944,1,4694
12799,6409,438,1,8248
12800,6410,764,1,2068
12801,6410,416,2,20183
12802,6411,911,2,20034
12803,6411,515,1,16613
12804,6412,194,1,4087
12805,6412,663,1,11698
12806,6412,577,1,19609
12807,6413,969,1,14751
12808,6413,283,1,2619
12809,6414,103,1,15529
12810,6414,335,1,22392
12811,6414,570,2,8779
12812,6415,323,1,17681
12813,6415,124,2,23692
12814,6416,645,2,18274
12815,6416,516,2,22430
12816,6417,81,1,7216
12817,6418,375,1,14056
12818,6419,148,2,22502
12819,6419,88,2,22113
12820,6419,88,1,4237
12821,6420,742,2,20239
12822,6420,945,1,3623
12823,6421,30,2,11193
12824,6422,166,2,21011
12825,6422,593,2,17072
12826,6423,723,1,4647
12827,6424,339,1,23583
12828,6424,216,1,17915
12829,6424,575,2,6135
12830,6425,506,1,19033
12831,6426,310,2,24475
12832,6426,452,2,7606
12833,6427,891,2,9129
12834,6427,365,2,20111
12835,6427,941,1,3347
12836,6428,655,2,14914
12837,6428,719,2,10655
12838,6428,158,2,15700
12839,6429,304,2,14028
12840,6429,612,2,9620
12841,6429,726,2,4621
12842,6430,203,1,1095
12843,6430,993,2,15698
12844,6430,81,2,19577
12845,6431,766,1,11862
12846,6431,151,1,23111
12847,6432,726,2,8614
12848,6432,635,1,17758
12849,6433,916,2,21087
12850,6433,36,1,13460
12851,6434,772,2,24640
12852,6434,198,2,10708
12853,6435,74,1,16000
12854,6436,574,2,837
12855,6436,527,1,9242
12856,6437,623,2,19043
12857,6437,496,2,4814
12858,6438,768,1,2032
12859,6438,67,2,11717
12860,6438,791,1,4631
12861,6439,108,2,18048
12862,6439,356,1,17405
12863,6440,84,2,16014
12864,6440,885,2,5062
12865,6440,638,1,20694
12866,6441,328,2,5442
12867,6442,798,1,21757
12868,6442,595,2,7568
12869,6442,799,2,15277
12870,6443,365,1,18964
12871,6444,584,1,3221
12872,6444,504,2,7556
12873,6444,614,2,7505
12874,6445,125,2,17056
12875,6446,36,2,10092
12876,6447,843,1,2907
12877,6448,587,1,8138
12878,6448,137,2,5365
12879,6449,546,1,19826
12880,6450,32,1,2646
12881,6450,351,1,16983
12882,6450,400,2,13286
12883,6451,490,1,14552
12884,6451,391,2,17774
12885,6452,139,1,22651
12886,6452,631,1,17040
12887,6452,927,2,983
12888,6453,967,1,20716
12889,6454,852,2,22971
12890,6455,843,2,5003
12891,6455,916,2,16740
12892,6456,39,1,5386
12893,6456,504,2,1244
12894,6457,368,1,20468
12895,6457,955,1,22244
12896,6457,695,2,15137
12897,6458,17,2,20374
12898,6458,21,1,23269
12899,6459,543,2,956
12900,6459,385,2,9114
12901,6460,146,1,9957
12902,6460,884,2,15940
12903,6460,579,2,5254
12904,6461,205,1,11280
12905,6461,213,2,16838
12906,6462,738,1,22224
12907,6462,547,2,4367
12908,6463,142,2,19005
12909,6464,7,2,1659
12910,6465,860,1,19764
12911,6465,652,2,24780
12912,6465,935,2,18323
12913,6466,452,2,7206
12914,6467,499,1,16596
12915,6467,719,2,20535
12916,6467,524,2,24205
12917,6468,979,2,5019
12918,6469,769,2,22596
12919,6469,709,1,4145
12920,6469,466,1,1538
12921,6470,192,1,17156
12922,6470,875,1,21011
12923,6471,959,1,16137
12924,6472,529,1,21662
12925,6472,99,2,9057
12926,6472,651,1,6784
12927,6473,533,2,12328
12928,6474,159,2,3112
12929,6474,655,1,13070
12930,6475,251,1,4975
12931,6476,964,2,9033
12932,6476,991,2,9237
12933,6476,823,1,1082
12934,6477,890,2,6163
12935,6478,281,2,3987
12936,6478,121,2,17569
12937,6479,157,1,11054
12938,6479,674,2,16550
12939,6480,707,2,19618
12940,6480,380,1,18983
12941,6480,692,1,21300
12942,6481,58,2,18983
12943,6482,704,2,5853
12944,6482,948,1,19932
12945,6483,41,1,23345
12946,6483,827,2,8747
12947,6483,279,1,11616
12948,6484,241,1,21100
12949,6484,55,1,4950
12950,6484,596,1,18964
12951,6485,87,2,19951
12952,6486,459,1,8231
12953,6486,616,1,14168
12954,6486,38,1,4462
12955,6487,897,2,21193
12956,6488,655,2,4225
12957,6488,533,2,6379
12958,6488,743,2,14204
12959,6489,724,2,842
12960,6489,643,1,6493
12961,6490,819,2,3620
12962,6490,152,1,1361
12963,6490,865,2,7371
12964,6491,527,1,23412
12965,6492,917,2,5451
12966,6493,153,2,20123
12967,6493,815,1,11985
12968,6493,462,2,16795
12969,6494,613,2,14439
12970,6494,734,2,20625
12971,6494,327,2,23883
12972,6495,619,1,6562
12973,6496,582,2,5225
12974,6496,252,2,23524
12975,6496,815,2,11992
12976,6497,581,2,3039
12977,6497,120,1,847
12978,6498,401,1,960
12979,6498,809,2,22341
12980,6498,740,1,5396
12981,6499,575,1,1519
12982,6499,856,2,20449
12983,6500,11,2,19010
12984,6500,376,1,15431
12985,6501,767,2,3925
12986,6501,968,2,7082
12987,6502,449,1,16392
12988,6502,561,1,8653
12989,6503,675,1,2690
12990,6504,32,1,2621
12991,6505,676,2,12359
12992,6506,403,2,3989
12993,6507,450,1,3745
12994,6507,98,1,23870
12995,6507,946,1,19474
12996,6508,246,1,23936
12997,6508,502,1,23277
12998,6509,450,2,8270
12999,6509,356,2,22944
13000,6510,936,1,1515
13001,6510,894,1,1775
13002,6511,199,2,10187
13003,6512,420,2,4134
13004,6513,475,1,10006
13005,6514,576,1,6762
13006,6514,526,1,12729
13007,6515,202,1,7168
13008,6515,363,1,17461
13009,6516,599,2,23453
13010,6516,73,1,13495
13011,6517,390,2,15661
13012,6517,592,1,12792
13013,6518,281,1,2795
13014,6519,725,2,23063
13015,6520,182,1,17754
13016,6520,928,2,7759
13017,6521,470,2,13120
13018,6521,188,2,20791
13019,6522,700,2,21604
13020,6522,119,1,8059
13021,6523,357,2,9979
13022,6524,492,2,7572
13023,6524,575,2,981
13024,6524,834,2,23068
13025,6525,820,2,9317
13026,6525,983,2,21696
13027,6525,31,1,13819
13028,6526,86,1,2383
13029,6526,408,2,7631
13030,6526,659,2,18612
13031,6527,481,2,16793
13032,6528,337,2,3161
13033,6528,599,1,21699
13034,6529,311,2,24301
13035,6529,68,2,22917
13036,6530,286,1,11137
13037,6530,961,2,2208
13038,6531,80,1,20792
13039,6531,960,2,14517
13040,6532,84,2,13077
13041,6532,473,2,22271
13042,6532,603,1,20503
13043,6533,717,1,23915
13044,6534,585,1,9155
13045,6534,275,2,22986
13046,6534,415,2,1008
13047,6535,212,1,3780
13048,6535,818,1,13972
13049,6536,57,2,9918
13050,6537,459,1,4960
13051,6538,359,2,12689
13052,6538,222,2,14781
13053,6539,239,2,10702
13054,6540,167,1,1978
13055,6540,934,2,8050
13056,6540,232,2,10673
13057,6541,487,2,16917
13058,6541,194,1,24503
13059,6541,623,2,3390
13060,6542,751,1,17086
13061,6542,695,1,19365
13062,6543,537,2,10780
13063,6544,711,2,14676
13064,6544,288,2,17562
13065,6544,167,2,18904
13066,6545,436,2,21425
13067,6546,210,1,23403
13068,6546,387,2,4823
13069,6547,517,2,13917
13070,6547,45,2,894
13071,6548,781,2,7932
13072,6548,346,1,1498
13073,6549,734,1,3545
13074,6549,289,1,23546
13075,6550,384,1,24875
13076,6550,676,2,10016
13077,6550,896,1,2792
13078,6551,72,2,24312
13079,6552,762,1,22384
13080,6552,702,1,15312
13081,6553,790,1,9940
13082,6553,208,1,3542
13083,6554,114,1,10416
13084,6554,749,1,17472
13085,6554,632,2,18339
13086,6555,471,1,24994
13087,6556,431,1,7775
13088,6557,821,2,14498
13089,6557,515,1,14110
13090,6558,49,1,5391
13091,6558,54,2,24175
13092,6559,477,1,12514
13093,6559,611,2,13582
13094,6560,85,1,5022
13095,6560,788,2,2190
13096,6560,912,2,5147
13097,6561,515,1,11174
13098,6561,125,1,18224
13099,6561,693,2,11310
13100,6562,66,2,15469
13101,6562,892,2,7693
13102,6563,322,2,4600
13103,6563,768,2,13419
13104,6564,949,1,2503
13105,6564,804,2,18549
13106,6564,326,2,21642
13107,6565,567,2,18638
13108,6565,915,2,9746
13109,6565,631,1,22390
13110,6566,127,2,24468
13111,6566,668,2,13176
13112,6566,928,2,18262
13113,6567,745,1,1960
13114,6567,493,1,19021
13115,6567,923,2,4188
13116,6568,93,2,13355
13117,6569,392,2,12476
13118,6570,28,1,23441
13119,6570,390,2,1923
13120,6571,692,1,1829
13121,6571,724,1,11159
13122,6571,659,1,5406
13123,6572,274,1,20041
13124,6572,450,2,7367
13125,6573,761,2,4079
13126,6573,117,2,22636
13127,6574,2,1,15677
13128,6574,651,1,18692
13129,6574,562,2,22210
13130,6575,902,1,8839
13131,6575,196,2,21245
13132,6576,978,2,7088
13133,6576,900,1,23324
13134,6576,641,2,14639
13135,6577,638,2,21553
13136,6577,481,2,21287
13137,6578,482,1,11774
13138,6578,632,1,3127
13139,6578,78,1,15009
13140,6579,922,1,12415
13141,6580,360,1,11977
13142,6580,446,2,13022
13143,6580,565,2,9299
13144,6581,654,1,22615
13145,6581,333,2,10147
13146,6581,536,1,6604
13147,6582,545,1,15741
13148,6582,559,1,5293
13149,6582,794,2,8153
13150,6583,47,2,21750
13151,6584,941,2,8823
13152,6584,447,1,13544
13153,6585,529,2,20102
13154,6585,650,2,24657
13155,6585,695,1,20649
13156,6586,887,1,3933
13157,6586,385,1,4408
13158,6586,494,2,9983
13159,6587,490,2,1240
13160,6588,964,2,23507
13161,6588,514,2,13987
13162,6588,241,2,22971
13163,6589,883,2,2772
13164,6590,860,1,14221
13165,6591,828,1,14312
13166,6591,721,1,7590
13167,6592,889,1,6786
13168,6592,71,1,19098
13169,6593,473,1,23785
13170,6593,348,2,16727
13171,6594,999,2,3172
13172,6594,285,2,20652
13173,6595,110,2,5963
13174,6595,707,1,13034
13175,6595,195,1,21716
13176,6596,531,1,10278
13177,6596,834,1,19175
13178,6597,676,1,2342
13179,6597,425,1,4558
13180,6598,959,1,12635
13181,6599,964,1,3914
13182,6599,836,1,9256
13183,6599,199,2,16474
13184,6600,824,2,3503
13185,6600,183,2,18919
13186,6600,60,1,24592
13187,6601,449,1,22851
13188,6601,504,2,20405
13189,6601,69,2,1749
13190,6602,458,2,16639
13191,6602,700,1,4017
13192,6602,349,2,14476
13193,6603,843,2,21951
13194,6604,542,1,18702
13195,6604,742,2,14313
13196,6605,218,1,14929
13197,6605,318,1,15731
13198,6605,647,1,15657
13199,6606,434,1,3363
13200,6607,438,1,24404
13201,6607,88,1,7420
13202,6608,531,2,19028
13203,6609,782,1,19138
13204,6609,791,2,14812
13205,6609,174,2,7924
13206,6610,732,1,10142
13207,6611,108,1,11766
13208,6611,442,1,1208
13209,6611,687,2,13959
13210,6612,285,1,11198
13211,6613,845,2,20519
13212,6613,587,1,3517
13213,6613,886,2,1515
13214,6614,304,2,5002
13215,6614,624,1,12464
13216,6614,514,2,20113
13217,6615,341,2,3156
13218,6616,290,1,10715
13219,6616,191,1,19725
13220,6616,360,2,8362
13221,6617,205,2,8985
13222,6618,671,2,4258
13223,6618,80,2,19051
13224,6619,53,1,11593
13225,6619,804,2,3381
13226,6620,283,2,13648
13227,6620,892,2,10553
13228,6620,47,2,22664
13229,6621,357,2,7609
13230,6622,788,1,1181
13231,6623,392,1,20561
13232,6623,871,1,18917
13233,6623,474,1,24891
13234,6624,243,2,23256
13235,6624,142,2,7737
13236,6624,668,1,15323
13237,6625,746,1,8048
13238,6626,367,2,10111
13239,6626,611,2,8291
13240,6627,564,2,14515
13241,6627,662,2,16433
13242,6628,205,1,23105
13243,6629,450,2,1524
13244,6630,575,2,14606
13245,6631,853,2,7904
13246,6631,447,2,5693
13247,6631,523,1,9577
13248,6632,116,1,21958
13249,6633,336,2,4702
13250,6634,468,2,6924
13251,6634,932,1,9293
13252,6635,674,1,17594
13253,6636,899,1,2509
13254,6636,451,1,915
13255,6636,612,1,1696
13256,6637,634,1,22827
13257,6637,325,2,16933
13258,6637,917,1,3059
13259,6638,32,2,21044
13260,6638,390,2,7240
13261,6639,289,1,17876
13262,6639,228,1,16626
13263,6640,256,1,23169
13264,6640,754,1,1664
13265,6640,101,1,24724
13266,6641,324,2,11868
13267,6641,431,1,10163
13268,6642,424,1,15873
13269,6642,810,1,12165
13270,6642,884,2,11464
13271,6643,404,1,18349
13272,6643,679,1,14672
13273,6643,975,2,18577
13274,6644,105,1,6478
13275,6644,92,1,23078
13276,6645,918,1,2322
13277,6646,346,1,8913
13278,6646,568,2,10925
13279,6646,540,2,18828
13280,6647,642,1,24781
13281,6647,289,1,7430
13282,6647,229,1,16539
13283,6648,233,2,21162
13284,6648,227,2,17826
13285,6648,510,1,11244
13286,6649,22,2,8819
13287,6650,558,2,7650
13288,6651,229,2,13709
13289,6651,746,2,5125
13290,6652,917,1,1239
13291,6652,155,2,10862
13292,6653,900,1,9609
13293,6653,487,1,2520
13294,6654,254,1,15150
13295,6655,928,1,9091
13296,6655,269,2,24019
13297,6655,754,2,21752
13298,6656,243,1,24635
13299,6656,854,1,13503
13300,6656,853,2,15161
13301,6657,21,1,6047
13302,6657,417,2,4118
13303,6657,60,2,1206
13304,6658,733,2,19465
13305,6658,178,2,4507
13306,6658,906,2,18316
13307,6659,703,1,24951
13308,6660,859,2,17787
13309,6661,889,1,21797
13310,6661,945,2,19458
13311,6661,418,2,11714
13312,6662,176,1,7167
13313,6663,435,1,2259
13314,6664,715,1,3656
13315,6664,756,1,4360
13316,6665,446,2,24015
13317,6666,773,1,17522
13318,6667,544,1,17771
13319,6668,340,2,17437
13320,6668,746,2,2107
13321,6668,377,1,10002
13322,6669,778,1,15860
13323,6669,756,1,23582
13324,6669,903,1,22080
13325,6670,161,2,7797
13326,6670,728,2,8361
13327,6671,780,1,19938
13328,6671,660,2,20388
13329,6672,705,1,10935
13330,6673,369,1,8232
13331,6673,393,1,8650
13332,6673,791,1,2548
13333,6674,898,1,13632
13334,6675,106,1,21880
13335,6675,683,1,3841
13336,6675,331,1,19793
13337,6676,517,1,8398
13338,6676,72,1,9368
13339,6676,658,1,18335
13340,6677,96,2,5695
13341,6678,882,1,9898
13342,6678,46,1,4822
13343,6678,135,1,18485
13344,6679,137,1,5220
13345,6680,522,1,19346
13346,6680,40,1,15768
13347,6680,970,1,24522
13348,6681,617,2,9244
13349,6682,804,2,9809
13350,6683,325,2,22094
13351,6683,506,1,13273
13352,6684,576,2,21515
13353,6684,616,2,3279
13354,6684,497,2,20320
13355,6685,306,1,7334
13356,6685,991,2,22163
13357,6686,287,1,15101
13358,6686,973,1,1825
13359,6687,895,1,3732
13360,6687,287,1,24560
13361,6687,186,2,6018
13362,6688,289,2,7957
13363,6689,420,1,17696
13364,6690,773,1,9728
13365,6690,460,2,20720
13366,6691,412,1,6433
13367,6691,328,1,11287
13368,6692,53,1,15509
13369,6692,575,2,5165
13370,6692,652,1,3710
13371,6693,849,1,3222
13372,6693,821,1,10597
13373,6693,638,1,20436
13374,6694,105,1,7766
13375,6695,649,2,19209
13376,6695,83,1,23577
13377,6695,625,2,4569
13378,6696,312,1,7588
13379,6697,56,1,24508
13380,6698,408,2,18047
13381,6698,439,2,18209
13382,6698,456,1,1380
13383,6699,769,2,1708
13384,6699,817,2,20600
13385,6700,444,2,5822
13386,6700,243,2,13369
13387,6701,94,1,23010
13388,6701,301,1,9173
13389,6702,807,1,2476
13390,6703,613,1,7123
13391,6703,764,2,6309
13392,6704,573,2,8348
13393,6704,860,2,4730
13394,6705,365,1,14750
13395,6705,645,2,16163
13396,6705,188,1,10857
13397,6706,38,1,4470
13398,6706,590,1,5113
13399,6707,263,2,16071
13400,6707,345,1,9599
13401,6708,480,1,9935
13402,6708,974,1,13032
13403,6708,438,2,20942
13404,6709,46,2,20037
13405,6709,824,2,20493
13406,6709,610,1,9628
13407,6710,584,2,5115
13408,6710,796,2,15343
13409,6710,975,1,17102
13410,6711,248,1,1978
13411,6711,851,1,20466
13412,6712,549,2,23772
13413,6713,927,1,17435
13414,6713,705,1,11158
13415,6713,758,1,10535
13416,6714,375,1,19870
13417,6715,622,1,11819
13418,6715,274,1,10878
13419,6716,15,2,3890
13420,6716,37,1,24228
13421,6717,323,2,6778
13422,6717,657,2,1311
13423,6717,67,2,21379
13424,6718,592,2,22238
13425,6719,576,1,12103
13426,6719,189,2,18608
13427,6720,882,2,6510
13428,6720,217,2,13265
13429,6720,490,1,2625
13430,6721,31,2,15791
13431,6721,752,1,12185
13432,6722,804,1,15757
13433,6723,504,2,24920
13434,6723,555,1,8530
13435,6724,314,2,2752
13436,6724,102,1,13930
13437,6724,465,1,3473
13438,6725,315,2,6770
13439,6725,864,1,4845
13440,6726,981,1,5416
13441,6726,744,1,16317
13442,6726,173,2,19620
13443,6727,149,1,21624
13444,6728,456,2,14782
13445,6729,609,2,4664
13446,6730,556,1,8607
13447,6731,551,2,3806
13448,6731,487,1,4845
13449,6732,103,2,23420
13450,6733,523,1,18742
13451,6733,222,1,7858
13452,6733,177,1,15636
13453,6734,402,1,14032
13454,6734,326,2,1783
13455,6734,332,1,18109
13456,6735,336,1,6803
13457,6736,555,1,21668
13458,6736,640,2,1784
13459,6737,922,1,24765
13460,6738,673,2,23476
13461,6738,111,2,11598
13462,6738,269,1,20980
13463,6739,264,2,14721
13464,6739,722,1,1771
13465,6739,816,1,23261
13466,6740,191,1,24233
13467,6740,686,2,16857
13468,6740,202,1,21589
13469,6741,878,1,12140
13470,6742,800,2,8025
13471,6742,73,1,5733
13472,6743,96,2,18950
13473,6744,458,2,24239
13474,6744,306,1,22168
13475,6744,219,2,12160
13476,6745,723,2,6319
13477,6746,950,2,6511
13478,6746,101,2,13601
13479,6747,862,2,24184
13480,6747,375,1,13359
13481,6748,262,2,3293
13482,6749,402,1,23857
13483,6750,36,2,22812
13484,6751,750,2,22184
13485,6751,62,2,23879
13486,6752,448,2,7988
13487,6752,881,2,2123
13488,6752,221,1,11588
13489,6753,675,2,20605
13490,6753,618,2,15581
13491,6753,738,2,8078
13492,6754,96,1,5784
13493,6754,651,1,2672
13494,6754,441,2,17261
13495,6755,301,1,22287
13496,6755,807,1,2819
13497,6755,97,1,23821
13498,6756,4,1,16943
13499,6756,754,2,16738
13500,6756,1000,1,1831
13501,6757,413,1,5971
13502,6758,199,1,19248
13503,6759,202,1,21445
13504,6759,130,2,17759
13505,6759,148,2,16883
13506,6760,488,1,22609
