ActivityID,CustomerID,ProductID,ActivityType,ActivityDate
18472,2938,94,Search,2026-06-04
18473,1174,151,AddToCart,2026-03-10
18474,82,617,AddToCart,2026-06-20
18475,1836,919,View,2025-04-18
18476,2069,578,Purchase,2025-07-20
18477,300,945,Wishlist,2026-04-15
18478,1293,964,Search,2025-05-16
18479,1703,729,AddToCart,2026-04-22
18480,255,388,Search,2025-01-14
18481,2257,553,AddToCart,2026-02-02
18482,1765,205,Search,2025-10-10
18483,1055,587,View,2026-01-22
18484,2981,70,AddToCart,2026-02-08
18485,893,715,AddToCart,2025-07-26
18486,239,657,Purchase,2025-11-08
18487,1117,649,AddToCart,2025-11-27
18488,822,754,Search,2025-09-14
18489,2379,849,Purchase,2025-01-04
18490,937,223,Search,2025-05-12
18491,451,352,Purchase,2025-04-02
18492,2595,429,Purchase,2025-03-22
18493,2999,78,Search,2025-05-13
18494,930,640,Search,2026-06-17
18495,2824,578,Purchase,2025-05-02
18496,1959,799,AddToCart,2025-04-01
18497,1644,473,View,2025-01-27
18498,520,742,Purchase,2025-03-12
18499,1624,875,Search,2025-03-12
18500,1330,7,Purchase,2025-09-09
18501,2150,405,Purchase,2025-02-21
18502,1611,729,Search,2025-03-20
18503,2189,730,View,2025-09-16
18504,892,449,AddToCart,2026-04-25
18505,1722,757,AddToCart,2025-12-12
18506,741,585,Search,2025-06-06
18507,2105,598,Search,2026-04-09
18508,1492,352,Purchase,2025-03-17
18509,1950,496,Search,2025-10-16
18510,1994,391,Purchase,2025-11-06
18511,646,560,AddToCart,2026-02-07
18512,2144,852,Purchase,2025-02-25
18513,556,298,View,2026-02-26
18514,2192,554,Search,2025-12-25
18515,707,261,Wishlist,2025-03-12
18516,2384,147,Search,2025-04-04
18517,2962,454,AddToCart,2025-12-23
18518,25,491,Search,2025-08-06
18519,1109,412,Wishlist,2025-08-30
18520,1008,889,Wishlist,2026-02-21
18521,2239,979,Wishlist,2025-09-06
18522,2949,373,View,2025-01-21
18523,2274,544,Wishlist,2025-06-29
18524,62,392,View,2026-06-01
18525,2448,292,Wishlist,2025-09-16
18526,1715,596,Purchase,2026-05-20
18527,726,792,View,2025-09-21
18528,2672,933,View,2026-05-13
18529,441,847,AddToCart,2025-02-21
18530,486,351,Wishlist,2026-03-27
18531,1187,687,AddToCart,2026-06-08
18532,2880,534,Search,2025-03-11
18533,1846,6,Purchase,2025-01-20
18534,925,444,Wishlist,2025-12-20
18535,869,149,Search,2025-09-21
18536,2061,296,Purchase,2025-03-03
18537,704,577,Purchase,2025-06-08
18538,2792,833,Purchase,2025-12-08
18539,2960,640,Purchase,2025-04-17
18540,657,449,Wishlist,2025-05-30
18541,2500,521,Wishlist,2026-04-28
18542,1042,944,Purchase,2025-09-23
18543,2815,935,View,2026-01-23
18544,1634,84,Search,2025-10-13
18545,2426,391,AddToCart,2025-02-08
18546,353,685,View,2025-12-21
18547,782,935,View,2026-03-10
18548,2548,914,Search,2025-04-30
18549,552,799,Wishlist,2025-03-04
18550,1633,634,View,2026-06-07
18551,312,395,AddToCart,2025-04-30
18552,965,507,Wishlist,2025-04-04
18553,2477,33,View,2025-04-14
18554,132,13,AddToCart,2025-07-07
18555,332,599,Search,2025-06-22
18556,276,330,AddToCart,2026-03-05
18557,1631,426,Wishlist,2026-01-25
18558,2040,28,Wishlist,2026-06-28
18559,119,462,Search,2025-01-30
18560,2898,772,View,2025-09-20
18561,1410,492,Purchase,2025-04-05
18562,13,413,Wishlist,2026-01-12
18563,2891,87,Purchase,2026-06-22
18564,381,188,Search,2026-01-20
18565,642,141,View,2026-04-26
18566,2553,231,Purchase,2026-01-05
18567,1901,184,AddToCart,2025-05-01
18568,2351,142,Wishlist,2025-02-27
18569,2077,223,AddToCart,2026-02-15
18570,1601,426,AddToCart,2025-12-10
18571,2626,248,Wishlist,2025-05-06
18572,1355,294,Purchase,2025-07-21
18573,2062,247,View,2025-12-16
18574,640,224,View,2025-09-07
18575,1725,823,Purchase,2026-03-14
18576,2816,834,Wishlist,2026-03-06
18577,1712,293,Wishlist,2026-04-07
18578,2097,506,AddToCart,2026-04-06
18579,85,214,Purchase,2025-06-22
18580,2849,194,Wishlist,2025-11-17
18581,1829,556,View,2025-07-22
18582,2906,581,Purchase,2026-03-23
18583,439,395,Purchase,2026-06-29
18584,2403,143,View,2026-02-27
18585,15,314,Purchase,2025-12-11
18586,2938,812,Wishlist,2025-05-02
18587,2871,776,AddToCart,2025-04-10
18588,265,722,Wishlist,2025-11-15
18589,101,396,Wishlist,2025-11-16
18590,2547,810,Search,2026-02-27
18591,2469,298,Search,2025-06-22
18592,1351,352,Purchase,2025-12-04
18593,2582,428,Search,2025-08-08
18594,2685,953,AddToCart,2026-03-10
18595,297,511,View,2026-01-11
18596,834,485,Wishlist,2026-05-11
18597,611,189,Search,2025-12-01
18598,2076,98,View,2026-03-28
18599,1508,914,View,2026-05-06
18600,2523,793,AddToCart,2025-01-21
18601,286,690,AddToCart,2025-03-15
18602,2358,885,AddToCart,2025-07-02
18603,347,294,Search,2025-01-19
18604,638,913,View,2025-03-26
18605,193,724,AddToCart,2025-09-23
18606,2563,65,View,2026-06-10
18607,2156,69,Purchase,2025-04-26
18608,2225,558,View,2025-12-23
18609,870,783,Search,2026-02-28
18610,1316,682,Search,2025-07-02
18611,2438,380,AddToCart,2025-04-17
18612,2158,858,Search,2026-01-24
18613,1930,465,Purchase,2026-03-29
18614,1220,312,View,2025-09-15
18615,1587,991,Purchase,2025-06-02
18616,1911,643,Purchase,2025-09-12
18617,1469,835,Wishlist,2025-11-22
18618,2808,656,Purchase,2025-03-11
18619,1166,686,Search,2025-05-01
18620,654,847,Search,2026-04-25
18621,1182,234,Search,2025-09-18
18622,2646,456,Search,2025-05-21
18623,2796,964,AddToCart,2025-08-26
18624,2438,966,Search,2026-06-08
18625,696,920,Search,2025-06-01
18626,566,908,AddToCart,2026-03-17
18627,2604,284,AddToCart,2025-11-26
18628,2847,864,Purchase,2025-12-26
18629,1867,63,Purchase,2025-07-25
18630,213,906,AddToCart,2025-07-06
18631,3000,794,Wishlist,2025-02-19
18632,2560,638,AddToCart,2025-06-28
18633,2273,718,AddToCart,2026-05-08
18634,2899,614,AddToCart,2025-04-30
18635,1768,927,Purchase,2025-02-06
18636,1824,304,View,2026-06-24
18637,1906,380,View,2025-06-13
18638,2698,613,Purchase,2026-03-05
18639,274,978,Purchase,2025-05-18
18640,2273,614,View,2025-07-28
18641,41,673,Search,2026-01-21
18642,173,394,Wishlist,2025-04-22
18643,2330,168,AddToCart,2026-05-20
18644,2848,81,Purchase,2025-11-06
18645,274,299,View,2025-06-28
18646,2803,435,Purchase,2025-06-12
18647,1436,471,Search,2026-01-21
18648,2654,487,Wishlist,2026-07-02
18649,378,722,Search,2025-08-11
18650,450,693,Wishlist,2025-07-03
18651,870,376,Purchase,2025-12-30
18652,496,787,AddToCart,2025-12-15
18653,2459,189,View,2025-08-07
18654,2108,44,Wishlist,2025-07-25
18655,1595,608,AddToCart,2025-02-06
18656,2469,397,Wishlist,2025-03-26
18657,361,37,Purchase,2026-05-02
18658,673,229,AddToCart,2026-04-25
18659,2783,40,Purchase,2025-08-29
18660,1933,582,View,2025-03-25
18661,2259,299,AddToCart,2025-01-20
18662,1184,379,View,2025-04-21
18663,1392,399,Wishlist,2026-05-28
18664,2442,132,AddToCart,2026-05-05
18665,2040,951,Purchase,2026-05-19
18666,797,800,View,2025-04-13
18667,1370,549,View,2026-02-15
18668,2298,746,Search,2026-03-05
18669,228,441,Search,2025-07-31
18670,388,91,Wishlist,2025-08-17
18671,194,482,Purchase,2026-05-05
18672,242,287,Search,2025-05-30
18673,2434,254,AddToCart,2025-02-28
18674,2825,832,Purchase,2025-10-18
18675,2095,209,Wishlist,2026-06-16
18676,2970,491,Purchase,2025-02-13
18677,2230,209,View,2025-12-28
18678,2933,845,Purchase,2025-05-11
18679,2779,5,View,2025-03-14
18680,2693,32,Purchase,2025-10-21
18681,2540,996,Wishlist,2025-04-14
18682,1261,907,Search,2025-02-19
18683,2236,736,Wishlist,2025-10-30
18684,2889,650,View,2026-06-30
18685,1445,985,Wishlist,2025-07-17
18686,1114,889,View,2025-01-28
18687,1195,816,Wishlist,2026-06-14
18688,2711,387,Purchase,2025-07-03
18689,973,266,Search,2025-09-05
18690,2222,272,Search,2025-08-13
18691,1894,219,AddToCart,2025-12-01
18692,2954,764,Search,2025-01-09
18693,197,896,Search,2025-05-14
18694,2164,484,Purchase,2026-04-12
18695,2420,60,AddToCart,2026-05-19
18696,2768,440,AddToCart,2026-04-01
18697,2796,806,AddToCart,2025-10-24
18698,2985,829,Wishlist,2026-06-03
18699,2248,700,Purchase,2026-01-12
18700,2696,469,Wishlist,2025-03-05
18701,287,188,AddToCart,2025-11-14
18702,2015,410,AddToCart,2025-09-01
18703,753,596,Purchase,2025-05-11
18704,2909,386,Purchase,2025-10-14
18705,451,371,View,2025-06-17
18706,887,549,Purchase,2025-06-23
18707,2918,220,Wishlist,2026-05-28
18708,1221,775,Search,2025-09-25
18709,114,790,AddToCart,2026-04-28
18710,2616,699,AddToCart,2025-01-27
18711,2852,864,AddToCart,2025-07-27
18712,826,986,Wishlist,2025-04-15
18713,1823,548,Search,2025-06-06
18714,689,204,View,2025-03-15
18715,2419,465,View,2025-02-02
18716,74,226,Search,2025-06-07
18717,1206,859,View,2025-01-02
18718,1058,767,View,2025-04-30
18719,711,584,Purchase,2025-05-06
18720,666,378,AddToCart,2025-02-12
18721,2785,784,Wishlist,2026-01-27
18722,940,280,Purchase,2025-07-21
18723,238,152,Search,2025-08-21
18724,554,503,Search,2026-05-04
18725,247,693,Purchase,2025-10-21
18726,677,600,Search,2025-07-24
18727,2478,112,Search,2025-04-12
18728,486,998,Wishlist,2025-01-11
18729,572,319,View,2026-01-09
18730,2293,227,Search,2025-09-27
18731,2566,594,AddToCart,2026-02-09
18732,735,314,View,2025-02-09
18733,431,806,Wishlist,2025-05-23
18734,444,818,View,2026-02-05
18735,137,113,View,2026-06-27
18736,2317,755,AddToCart,2026-01-16
18737,643,423,Purchase,2026-01-10
18738,784,618,AddToCart,2025-10-07
18739,1685,306,AddToCart,2025-05-10
18740,2467,320,Search,2025-07-16
18741,1160,549,Wishlist,2026-03-27
18742,635,772,AddToCart,2025-05-27
18743,2579,33,AddToCart,2025-09-19
18744,2662,86,AddToCart,2025-06-27
18745,2024,553,AddToCart,2025-03-14
18746,1847,774,Purchase,2026-06-17
18747,1334,622,Search,2026-03-26
18748,447,110,Purchase,2026-06-25
18749,966,961,Wishlist,2026-01-03
18750,1856,741,Purchase,2025-12-28
18751,1202,164,Wishlist,2025-03-24
18752,1088,72,AddToCart,2025-03-24
18753,1262,768,Wishlist,2025-06-12
18754,2319,293,Purchase,2025-09-16
18755,1998,678,Purchase,2025-06-02
18756,1760,982,Purchase,2025-10-09
18757,2773,74,Search,2026-01-31
18758,625,290,Purchase,2026-02-04
18759,1434,489,View,2025-07-28
18760,913,52,Wishlist,2026-02-12
18761,943,351,Purchase,2025-01-11
18762,383,106,AddToCart,2025-04-18
18763,2948,371,Search,2025-12-06
18764,1608,156,AddToCart,2025-10-23
18765,1225,720,Wishlist,2026-06-22
18766,2963,985,AddToCart,2026-02-19
18767,1461,748,Wishlist,2025-11-20
18768,885,286,View,2026-05-25
18769,567,81,Search,2025-07-29
18770,897,40,Purchase,2026-04-05
18771,576,635,Wishlist,2025-10-17
18772,2819,25,Purchase,2026-01-12
18773,1652,994,Wishlist,2025-03-26
18774,2066,892,Search,2025-11-22
18775,1894,300,Wishlist,2025-03-16
18776,1053,388,AddToCart,2025-07-14
18777,2407,894,Purchase,2026-03-27
18778,2377,912,View,2025-11-09
18779,585,829,View,2026-06-10
18780,2909,870,Wishlist,2026-06-20
18781,2749,988,Wishlist,2026-02-28
18782,1726,232,Wishlist,2025-10-29
18783,2694,353,Purchase,2025-06-08
18784,2095,676,Search,2026-06-14
18785,1942,468,Search,2025-04-30
18786,2945,859,View,2025-08-31
18787,1198,903,View,2025-12-25
18788,1449,920,Purchase,2026-06-30
18789,242,106,Wishlist,2026-02-25
18790,1609,415,Wishlist,2026-07-04
18791,2675,200,Purchase,2025-09-06
18792,1029,176,AddToCart,2026-03-11
18793,933,99,Search,2025-06-27
18794,512,293,Wishlist,2026-02-13
18795,1225,254,Purchase,2025-08-27
18796,2421,818,Wishlist,2025-09-22
18797,1137,691,Purchase,2026-02-10
18798,2612,461,Search,2026-06-23
18799,2781,95,Search,2026-03-03
18800,2835,52,Search,2026-05-16
18801,177,394,Search,2025-02-21
18802,2112,709,Purchase,2025-02-16
18803,459,86,Purchase,2025-01-05
18804,1603,478,AddToCart,2025-10-03
18805,1072,277,View,2026-07-02
18806,502,753,View,2025-06-27
18807,2673,166,Search,2025-05-05
18808,1231,717,AddToCart,2025-03-06
18809,2838,913,Wishlist,2026-06-05
18810,178,243,Wishlist,2026-02-06
18811,77,114,Search,2025-09-25
18812,1174,708,Search,2025-08-23
18813,407,515,AddToCart,2025-09-20
18814,389,586,Wishlist,2026-07-02
18815,1810,870,Search,2025-08-20
18816,1401,95,View,2025-08-12
18817,1523,225,Purchase,2025-02-12
18818,78,41,View,2025-03-22
18819,446,723,AddToCart,2025-05-01
18820,180,623,Purchase,2026-02-20
18821,2115,276,View,2025-09-17
18822,2445,151,AddToCart,2025-06-29
18823,1153,808,Purchase,2025-09-13
18824,1788,730,View,2025-01-18
18825,2658,10,View,2026-05-24
18826,817,850,Wishlist,2026-06-20
18827,674,509,AddToCart,2025-04-25
18828,2672,818,Search,2026-04-05
18829,481,126,Search,2025-01-23
18830,575,70,Purchase,2025-12-30
18831,536,444,Wishlist,2025-04-02
18832,790,129,AddToCart,2025-04-20
18833,251,599,View,2026-05-10
18834,2577,979,AddToCart,2026-06-17
18835,2650,556,AddToCart,2025-09-06
18836,2987,588,Wishlist,2026-01-11
18837,2024,493,AddToCart,2025-10-01
18838,796,241,Search,2025-04-29
18839,540,100,Purchase,2025-02-26
18840,2754,649,Search,2025-01-09
18841,1565,670,View,2026-06-30
18842,1994,648,View,2025-08-08
18843,2675,112,Search,2025-12-20
18844,1776,98,AddToCart,2025-04-29
18845,1786,711,AddToCart,2026-06-06
18846,2998,154,View,2025-07-23
18847,869,596,Wishlist,2026-04-11
18848,1109,614,Purchase,2025-09-17
18849,2695,324,AddToCart,2025-04-02
18850,2309,997,Purchase,2025-05-29
18851,429,696,AddToCart,2026-04-27
18852,2298,529,AddToCart,2026-06-27
18853,2242,425,View,2026-02-02
18854,2846,315,Purchase,2026-04-09
18855,132,25,Wishlist,2026-05-13
18856,1927,376,Wishlist,2026-05-24
18857,1086,513,View,2026-01-25
18858,1619,737,Wishlist,2025-11-05
18859,830,735,AddToCart,2025-08-31
18860,2012,615,View,2025-07-02
18861,2760,419,Wishlist,2025-06-23
18862,2969,247,AddToCart,2026-06-20
18863,1429,915,View,2026-01-24
18864,1117,654,Purchase,2025-12-30
18865,229,560,Wishlist,2026-06-14
18866,2191,642,Purchase,2025-09-08
18867,569,240,Wishlist,2025-01-26
18868,350,97,Wishlist,2025-12-09
18869,1161,62,Wishlist,2026-01-06
18870,857,129,View,2026-05-28
18871,2652,200,View,2025-09-22
18872,1464,131,AddToCart,2026-03-20
18873,2805,49,AddToCart,2026-04-14
18874,582,589,Wishlist,2025-10-02
18875,598,923,Wishlist,2026-01-24
18876,28,327,Wishlist,2025-10-31
18877,1388,50,AddToCart,2025-06-26
18878,356,431,Purchase,2026-05-14
18879,2299,619,Purchase,2025-04-28
18880,2892,370,Wishlist,2025-09-12
18881,2791,665,AddToCart,2025-03-08
18882,1351,461,Search,2026-06-26
18883,187,633,Purchase,2025-03-03
18884,470,856,View,2025-04-14
18885,1149,240,Search,2025-04-30
18886,714,518,Search,2026-03-03
18887,2561,913,View,2026-02-17
18888,1353,236,Search,2026-05-06
18889,648,542,View,2025-09-16
18890,2401,527,Search,2026-05-05
18891,2914,776,Wishlist,2025-06-03
18892,2754,691,View,2025-12-26
18893,1465,534,AddToCart,2025-08-11
18894,1652,192,View,2025-08-15
18895,539,959,Wishlist,2025-12-28
18896,2456,120,Wishlist,2026-04-02
18897,881,118,Purchase,2025-04-07
18898,1354,174,Wishlist,2026-01-11
18899,1746,789,Purchase,2025-11-19
18900,2676,64,Purchase,2025-07-12
18901,1916,628,Wishlist,2026-01-14
18902,468,879,View,2025-04-19
18903,444,740,Purchase,2026-02-13
18904,2384,493,Purchase,2026-03-02
18905,96,711,AddToCart,2025-04-14
18906,573,703,Search,2025-03-29
18907,2476,307,Purchase,2026-03-31
18908,1022,913,AddToCart,2025-05-19
18909,1452,46,Purchase,2025-07-27
18910,1863,301,Wishlist,2026-01-05
18911,1577,977,Purchase,2025-09-30
18912,1874,426,Wishlist,2026-04-19
18913,1146,825,Search,2025-06-22
18914,2757,387,Wishlist,2025-08-26
18915,2548,531,Wishlist,2026-05-18
18916,1347,923,Purchase,2025-05-11
18917,848,161,AddToCart,2026-04-03
18918,1452,780,View,2025-02-15
18919,595,729,View,2025-01-11
18920,2354,367,Wishlist,2026-05-17
18921,1413,991,View,2025-03-19
18922,2474,174,AddToCart,2025-01-09
18923,1119,105,Wishlist,2025-10-07
18924,1452,57,Wishlist,2025-09-20
18925,1060,294,View,2025-10-11
18926,1532,321,AddToCart,2026-06-05
18927,845,769,View,2025-03-19
18928,611,184,View,2026-03-15
18929,1029,741,Wishlist,2025-10-26
18930,711,44,Search,2026-03-25
18931,464,549,Purchase,2025-02-17
18932,431,229,Purchase,2025-10-31
18933,2785,727,Wishlist,2025-08-06
18934,895,889,Search,2026-03-18
18935,2111,622,AddToCart,2026-03-08
18936,2420,478,AddToCart,2025-06-15
18937,875,517,Wishlist,2025-09-04
18938,2221,409,View,2026-06-28
18939,2977,974,View,2026-06-05
18940,558,39,Purchase,2026-06-09
18941,1438,137,Wishlist,2026-01-01
18942,1225,389,Search,2025-06-09
18943,1006,531,Wishlist,2026-05-13
18944,305,97,Search,2025-04-25
18945,432,571,Purchase,2026-06-14
18946,826,602,Purchase,2025-04-14
18947,2029,353,Purchase,2025-07-07
18948,959,801,Wishlist,2025-01-24
18949,511,790,Wishlist,2025-08-08
18950,2523,784,Wishlist,2026-01-29
18951,846,699,AddToCart,2026-05-17
18952,964,245,Search,2025-08-03
18953,1174,781,Purchase,2025-02-04
18954,665,517,View,2025-10-30
18955,1594,929,View,2025-05-31
18956,1080,404,AddToCart,2026-03-04
18957,2838,682,AddToCart,2026-02-13
18958,1882,932,Search,2025-06-23
18959,2427,448,AddToCart,2025-02-15
18960,350,110,Wishlist,2025-08-26
18961,802,912,Search,2025-02-23
18962,1842,481,Purchase,2026-02-06
18963,2675,211,AddToCart,2025-08-23
18964,751,670,AddToCart,2025-03-22
18965,2013,521,Wishlist,2025-12-22
18966,618,284,Wishlist,2025-12-28
18967,1654,826,Search,2025-12-12
18968,1626,332,Search,2025-05-10
18969,2122,135,Wishlist,2025-01-07
18970,1659,86,View,2026-02-26
18971,572,771,View,2026-04-21
18972,2361,475,Purchase,2025-11-28
18973,1676,560,AddToCart,2025-03-29
18974,866,687,AddToCart,2025-08-30
18975,1433,157,View,2025-07-19
18976,1638,764,AddToCart,2025-10-21
18977,2880,337,Search,2025-07-18
18978,263,737,Search,2025-04-04
18979,1528,712,Wishlist,2026-03-27
18980,2340,690,Search,2025-07-04
18981,2902,442,AddToCart,2025-04-12
18982,420,424,AddToCart,2025-09-05
18983,2087,818,Purchase,2025-01-24
18984,102,201,Wishlist,2025-01-25
18985,1599,111,Search,2025-08-09
18986,508,533,View,2026-06-13
18987,1061,812,Wishlist,2025-08-30
18988,2673,302,Purchase,2025-01-23
18989,1685,447,Wishlist,2025-10-01
18990,1562,713,Wishlist,2025-11-13
18991,755,978,AddToCart,2025-02-18
18992,594,129,Wishlist,2025-08-09
18993,998,323,View,2025-02-07
18994,432,324,Purchase,2025-01-26
18995,823,568,AddToCart,2025-11-12
18996,2294,397,Purchase,2026-04-26
18997,843,292,Search,2025-05-28
18998,2628,737,Wishlist,2026-02-23
18999,2369,418,View,2025-10-20
19000,435,351,Wishlist,2026-04-12
19001,2595,510,View,2025-01-07
19002,346,744,Search,2026-04-03
19003,162,543,AddToCart,2025-03-18
19004,1829,860,Purchase,2026-02-15
19005,1377,642,View,2025-10-29
19006,1413,98,Purchase,2025-03-13
19007,10,689,Wishlist,2026-02-09
19008,1730,351,AddToCart,2026-04-13
19009,1908,444,AddToCart,2025-09-27
19010,2990,646,Purchase,2026-05-05
19011,2567,289,Search,2025-01-05
19012,1494,355,View,2025-08-03
19013,331,579,View,2025-04-08
19014,1641,684,Wishlist,2025-03-03
19015,2798,715,Search,2026-06-19
19016,2979,959,AddToCart,2026-02-07
19017,1519,372,Purchase,2025-05-01
19018,2521,928,View,2025-09-10
19019,714,42,Wishlist,2026-04-14
19020,1498,858,AddToCart,2026-05-15
19021,2532,482,Search,2025-11-17
19022,1796,800,Wishlist,2025-08-12
19023,2195,203,Purchase,2025-11-14
19024,2690,657,Wishlist,2025-10-14
19025,459,1000,Wishlist,2026-06-03
19026,2315,165,Search,2026-01-21
19027,2543,66,View,2025-06-08
19028,1130,912,Search,2025-06-20
19029,1275,624,View,2026-03-06
19030,1845,120,Search,2026-04-28
19031,2574,861,View,2026-04-06
19032,1063,36,Wishlist,2025-11-15
19033,2904,721,Search,2026-05-26
19034,1150,653,Purchase,2025-03-22
19035,945,625,Search,2025-07-23
19036,998,438,AddToCart,2025-06-15
19037,1126,992,View,2026-02-16
19038,2009,704,Purchase,2025-03-26
19039,2253,781,View,2025-01-17
19040,2322,755,Wishlist,2025-10-14
19041,50,17,Wishlist,2025-04-28
19042,1797,929,Purchase,2025-10-15
19043,1533,263,Purchase,2026-01-30
19044,589,631,Wishlist,2025-05-22
19045,1092,799,AddToCart,2026-02-01
19046,1833,398,View,2026-05-03
19047,1928,982,View,2026-05-18
19048,1506,330,Wishlist,2025-06-15
19049,76,581,Search,2025-05-09
19050,2310,610,Purchase,2025-05-12
19051,936,616,AddToCart,2025-11-28
19052,1703,593,AddToCart,2025-05-17
19053,1410,39,AddToCart,2026-06-26
19054,759,393,AddToCart,2026-03-20
19055,552,700,Search,2026-07-03
19056,2196,934,Wishlist,2026-02-05
19057,595,694,AddToCart,2025-02-03
19058,1271,939,AddToCart,2026-04-26
19059,1414,613,View,2025-04-30
19060,600,318,AddToCart,2025-07-28
19061,969,449,Purchase,2025-09-04
19062,2964,627,View,2026-04-26
19063,2236,493,Search,2025-10-03
19064,2955,810,Search,2025-07-02
19065,1552,414,View,2026-01-30
19066,1676,952,Search,2025-12-18
19067,610,797,Search,2026-03-15
19068,2098,362,Search,2026-01-08
19069,2098,435,AddToCart,2025-05-10
19070,121,520,Purchase,2025-12-12
19071,1125,733,Wishlist,2025-11-29
19072,2240,940,Wishlist,2026-04-03
19073,79,885,Purchase,2026-03-26
19074,2375,879,Wishlist,2025-08-18
19075,580,889,View,2025-07-30
19076,2922,164,Search,2026-02-21
19077,1760,231,Wishlist,2026-05-29
19078,824,735,Purchase,2026-01-31
19079,1277,222,View,2025-09-26
19080,2472,207,View,2025-08-05
19081,333,368,AddToCart,2025-06-24
19082,1819,233,AddToCart,2026-01-19
19083,2298,887,View,2025-09-25
19084,480,363,Search,2025-06-05
19085,2424,209,Purchase,2025-09-14
19086,1156,992,Search,2025-11-28
19087,755,602,Search,2025-12-24
19088,2304,361,Wishlist,2025-07-30
19089,1507,109,Search,2025-12-21
19090,1023,452,View,2025-10-20
19091,2611,463,Purchase,2025-05-28
19092,2790,843,Wishlist,2026-03-26
19093,2192,675,View,2025-10-04
19094,1409,703,Purchase,2025-02-21
19095,1987,642,AddToCart,2026-02-15
19096,2399,640,Wishlist,2025-04-04
19097,1450,291,View,2025-05-04
19098,922,24,Wishlist,2026-02-14
19099,1648,582,Wishlist,2025-01-25
19100,2085,700,Search,2025-09-25
19101,1125,124,AddToCart,2026-02-10
19102,2368,60,View,2025-05-20
19103,2941,546,Search,2026-01-06
19104,2793,830,Search,2025-09-03
19105,680,726,AddToCart,2025-01-13
19106,1550,857,Search,2026-02-27
19107,1133,38,View,2025-08-14
19108,612,303,Wishlist,2026-02-25
19109,2753,769,View,2025-02-14
19110,2219,919,Wishlist,2025-04-05
19111,894,557,Search,2026-04-25
19112,934,175,AddToCart,2025-07-11
19113,2278,501,Wishlist,2025-01-18
19114,170,364,Wishlist,2025-09-16
19115,555,357,View,2025-09-30
19116,590,385,Purchase,2025-05-28
19117,340,710,AddToCart,2025-09-13
19118,668,630,Purchase,2026-06-27
19119,2236,606,Search,2026-01-13
19120,1366,262,Purchase,2026-03-07
19121,821,962,View,2025-06-19
19122,277,126,AddToCart,2025-08-11
19123,2863,859,Purchase,2025-10-14
19124,210,963,Search,2025-11-05
19125,595,865,AddToCart,2025-05-05
19126,1218,508,Purchase,2025-10-05
19127,2481,116,AddToCart,2025-05-30
19128,2999,409,Purchase,2025-10-10
19129,1535,269,Search,2026-03-17
19130,723,64,AddToCart,2026-06-24
19131,967,707,Purchase,2025-07-27
19132,1143,493,Purchase,2026-04-08
19133,1724,182,Search,2025-10-08
19134,2039,797,Search,2025-10-31
19135,2778,161,AddToCart,2025-10-26
19136,2856,131,Search,2026-01-11
19137,2987,212,AddToCart,2025-06-03
19138,938,83,Search,2025-11-14
19139,2938,858,View,2025-06-30
19140,924,789,Search,2026-03-21
19141,1714,483,Purchase,2026-05-15
19142,582,805,Purchase,2025-10-05
19143,1915,647,Wishlist,2025-03-20
19144,2228,316,Purchase,2025-11-13
19145,2237,86,AddToCart,2025-11-01
19146,1618,717,View,2026-01-25
19147,2132,358,Purchase,2025-05-12
19148,2405,556,Purchase,2025-11-18
19149,1957,588,View,2026-04-29
19150,285,187,AddToCart,2025-10-31
19151,1089,378,Wishlist,2026-04-11
19152,2759,161,AddToCart,2026-01-09
19153,1285,40,AddToCart,2025-01-15
19154,1173,162,Purchase,2026-06-02
19155,2055,765,View,2025-11-09
19156,595,822,Purchase,2025-11-30
19157,708,577,Purchase,2025-01-28
19158,2559,138,Purchase,2026-03-21
19159,1368,510,AddToCart,2026-01-18
19160,1814,463,AddToCart,2025-02-05
19161,2141,936,AddToCart,2025-03-17
19162,191,801,Search,2026-05-01
19163,107,895,Search,2025-12-01
19164,1218,116,Wishlist,2026-02-27
19165,2988,337,Wishlist,2025-07-01
19166,326,734,Search,2025-11-06
19167,77,164,View,2026-01-29
19168,2413,484,AddToCart,2025-05-16
19169,1369,745,Search,2025-01-21
19170,1090,941,Search,2026-02-04
19171,943,546,Search,2025-08-30
19172,1758,298,View,2026-02-28
19173,2220,149,Wishlist,2025-05-28
19174,111,494,Search,2025-07-23
19175,38,270,View,2025-03-03
19176,168,451,Search,2025-10-03
19177,959,201,Purchase,2026-01-12
19178,1148,511,AddToCart,2025-05-20
19179,2189,841,Wishlist,2026-04-11
19180,1911,971,Purchase,2025-01-06
19181,1980,955,Wishlist,2026-05-14
19182,209,939,AddToCart,2026-01-16
19183,601,814,Search,2025-06-29
19184,481,52,Search,2026-05-05
19185,2910,790,View,2025-05-16
19186,819,160,Wishlist,2025-05-31
19187,587,457,Wishlist,2026-03-11
19188,2839,970,Purchase,2026-03-16
19189,2440,256,Purchase,2025-04-30
19190,781,725,Wishlist,2026-03-21
19191,149,231,Wishlist,2025-10-04
19192,2021,517,Purchase,2025-03-07
19193,1838,869,Search,2025-11-13
19194,1177,427,Wishlist,2025-08-04
19195,2256,531,View,2025-01-28
19196,1863,151,View,2025-02-19
19197,463,98,Purchase,2025-04-03
19198,2692,26,Search,2025-07-17
19199,740,596,AddToCart,2025-11-15
19200,1056,190,Purchase,2026-03-14
19201,2242,893,Search,2025-02-13
