RecommendationID,CustomerID,RecommendedProductID,Score
7524,2535,244,0.72
7525,953,284,0.57
7526,2123,901,0.66
7527,1819,381,0.55
7528,710,343,0.98
7529,28,420,0.89
7530,1540,284,0.54
7531,2666,618,0.78
7532,1375,598,0.79
7533,2048,250,0.68
7534,2381,111,0.82
7535,2611,68,0.81
7536,2523,172,0.65
7537,1886,892,0.68
7538,2733,804,0.86
7539,1518,996,0.88
7540,849,105,0.98
7541,2941,792,0.84
7542,330,498,0.85
7543,810,503,0.89
7544,660,904,0.97
7545,574,786,0.76
7546,2761,366,0.92
7547,552,563,0.98
7548,1663,45,0.89
7549,2041,58,0.98
7550,280,276,0.65
7551,2132,540,0.94
7552,1579,839,0.63
7553,1073,361,0.66
7554,2174,494,0.68
7555,972,992,0.52
7556,2076,20,0.77
7557,2506,331,0.54
7558,2698,329,0.53
7559,2710,121,0.98
7560,2497,131,0.71
7561,281,601,0.66
7562,2921,606,0.83
7563,512,461,0.84
7564,2814,628,0.52
7565,2118,836,0.78
7566,526,447,0.88
7567,707,991,0.89
7568,1821,432,0.65
7569,1665,199,0.62
7570,826,687,0.75
7571,275,760,0.95
7572,1634,520,0.95
7573,1785,44,0.85
7574,101,244,0.54
7575,1936,614,0.93
7576,2385,343,0.57
7577,2725,357,0.68
7578,1540,480,0.68
7579,2419,664,0.81
7580,2219,419,0.87
7581,1388,231,0.77
7582,407,363,0.74
7583,1804,901,0.72
7584,585,241,0.89
7585,1381,315,0.93
7586,2456,228,0.68
7587,1955,598,0.54
7588,1396,519,0.64
7589,2435,371,0.72
7590,384,634,0.6
7591,2298,637,0.52
7592,1281,615,0.89
7593,2169,219,0.67
7594,2013,365,0.68
7595,1078,475,0.84
7596,397,897,0.53
7597,1023,257,0.81
7598,831,501,0.66
7599,554,540,0.98
7600,2391,630,0.76
7601,1663,868,0.96
7602,2981,565,0.92
7603,625,523,0.57
7604,2960,537,0.83
7605,2588,273,0.97
7606,2091,678,0.79
7607,2450,523,0.97
7608,1662,407,0.75
7609,1235,329,0.97
7610,1700,250,0.7
7611,76,762,0.6
7612,1033,592,0.97
7613,1216,461,0.76
7614,170,956,0.95
7615,1617,47,0.57
7616,321,375,0.98
7617,2982,451,0.68
7618,2339,668,0.66
7619,690,352,0.91
7620,261,986,0.5
7621,2809,246,0.91
7622,2950,754,0.53
7623,2094,50,0.68
7624,39,850,0.78
7625,1657,877,0.84
7626,2042,420,0.96
7627,2808,352,0.84
7628,2080,747,0.67
7629,640,609,0.74
7630,2420,870,0.86
7631,2058,412,0.8
7632,1802,199,0.83
7633,525,532,0.63
7634,618,782,0.66
7635,2752,370,0.63
7636,2860,931,0.88
7637,2107,314,0.58
7638,673,835,0.95
7639,582,419,0.97
7640,532,83,0.8
7641,1119,777,0.88
7642,1031,326,0.8
7643,2960,443,0.89
7644,1564,213,0.75
7645,1201,581,0.77
7646,184,758,0.97
7647,2520,132,0.87
7648,1854,878,0.95
7649,2450,517,0.93
7650,68,163,0.75
7651,1909,266,0.83
7652,819,458,0.92
7653,150,903,0.67
7654,74,577,0.64
7655,89,583,0.89
7656,154,275,0.98
7657,991,787,0.82
7658,1153,642,0.84
7659,586,17,0.93
7660,1249,802,0.94
7661,1448,432,0.59
7662,190,27,0.55
7663,2076,498,0.79
7664,1594,230,0.6
7665,2438,906,0.56
7666,2248,92,0.7
7667,377,865,0.83
7668,519,867,0.57
7669,35,113,0.8
7670,1756,667,0.72
7671,2020,687,0.88
7672,1981,925,0.89
7673,1648,433,0.77
7674,1831,904,0.54
7675,2186,475,0.8
7676,1981,13,0.62
7677,1778,74,0.55
7678,1546,509,0.94
7679,157,298,0.88
7680,2997,853,0.96
7681,984,270,0.98
7682,77,406,0.92
7683,2522,486,0.63
7684,1626,47,0.51
7685,569,666,0.92
7686,259,107,0.96
7687,1157,570,0.58
7688,1402,426,0.83
7689,2518,600,0.87
7690,1736,916,0.62
7691,570,481,0.65
7692,783,138,0.75
7693,874,747,0.74
7694,1286,392,0.73
7695,2923,152,0.71
7696,2823,813,0.53
7697,1393,641,0.75
7698,2184,247,0.79
7699,1716,530,0.64
7700,1225,444,0.65
7701,103,885,0.98
7702,2525,259,0.76
7703,392,784,0.81
7704,2005,322,0.95
7705,2097,296,0.78
7706,330,605,0.91
7707,2396,434,0.76
7708,355,842,0.79
7709,1677,987,0.62
7710,1687,97,0.51
7711,1816,220,0.63
7712,467,745,0.99
7713,2378,365,0.99
7714,2446,187,0.67
7715,2395,575,0.77
7716,277,734,0.69
7717,2094,393,0.86
7718,930,821,0.7
7719,247,73,0.56
7720,621,264,0.91
7721,828,251,0.72
7722,2649,80,0.54
7723,1939,362,0.6
7724,2205,23,0.9
7725,2821,755,0.64
7726,1816,473,0.65
7727,2261,848,0.83
7728,349,306,0.58
7729,1755,563,0.97
7730,872,875,0.81
7731,1328,9,0.78
7732,752,662,0.6
7733,580,869,0.69
7734,1141,877,0.76
7735,1373,76,0.57
7736,1968,691,0.9
7737,18,552,0.51
7738,208,1000,0.8
7739,1788,215,0.74
7740,2839,285,0.54
7741,1760,325,0.82
7742,1764,563,0.52
7743,1413,539,0.74
7744,1913,878,0.83
7745,1426,697,0.91
7746,1734,495,0.67
7747,2069,342,0.54
7748,274,181,0.6
7749,32,465,0.91
7750,2982,911,0.77
7751,1402,745,0.56
7752,317,893,0.96
7753,2477,655,0.77
7754,2189,757,0.58
7755,1722,954,0.8
7756,2860,161,0.73
7757,2313,61,0.57
7758,2502,691,0.84
7759,1792,22,0.9
7760,713,156,0.6
7761,758,940,0.53
7762,1997,394,0.58
7763,2102,151,0.67
7764,709,780,0.5
7765,2307,162,0.5
7766,2851,291,0.93
7767,2604,583,0.95
7768,1983,994,0.77
7769,2858,784,0.63
7770,227,368,0.64
7771,30,754,0.75
7772,1482,294,0.8
7773,1274,388,0.7
7774,1564,812,0.87
7775,2672,197,0.69
7776,346,299,0.64
7777,2790,456,0.92
7778,2210,101,0.85
7779,1797,761,0.51
7780,1997,417,0.67
7781,749,555,0.67
7782,392,17,0.6
7783,346,511,0.8
7784,2801,136,0.97
7785,537,139,0.72
7786,2597,539,0.86
7787,1249,161,0.99
7788,1204,796,0.92
7789,229,375,0.71
7790,796,45,0.77
7791,2957,583,0.74
7792,2425,336,0.89
7793,1794,994,0.9
7794,1710,287,0.69
7795,1007,34,0.9
7796,1499,280,0.89
7797,1856,203,0.99
7798,1655,920,0.62
7799,2567,280,0.95
7800,2140,229,0.7
7801,1336,351,0.61
7802,484,427,0.94
7803,598,682,0.98
7804,2834,261,0.76
7805,1749,399,0.91
7806,1586,8,0.7
7807,363,792,0.99
7808,1928,191,0.71
7809,1602,445,0.62
7810,1083,600,0.67
7811,2016,144,0.69
7812,2608,150,0.69
7813,1935,710,0.7
7814,2422,535,0.72
7815,276,808,0.74
7816,1656,481,0.83
7817,1392,737,0.85
7818,1892,95,0.85
7819,2371,57,0.79
7820,1591,172,0.92
7821,2688,284,0.94
7822,1656,722,0.68
7823,782,431,0.62
7824,580,893,0.58
7825,623,193,0.95
7826,839,578,0.54
7827,2654,810,0.78
7828,400,115,0.67
7829,2937,248,0.74
7830,1814,652,0.52
7831,574,289,0.85
7832,1687,574,0.95
7833,318,517,0.69
7834,1600,531,0.9
7835,2593,215,0.65
7836,2665,24,0.76
7837,1018,85,0.89
7838,2339,506,0.51
7839,1817,943,0.96
7840,791,257,0.89
7841,397,179,0.71
7842,488,852,0.98
7843,290,24,0.89
7844,157,639,0.84
7845,498,894,0.77
7846,451,360,0.5
7847,1676,438,0.58
7848,2735,225,0.97
7849,2512,365,0.78
7850,2771,133,0.68
7851,195,29,0.64
7852,2226,57,0.7
7853,1653,272,0.8
7854,1011,674,0.96
7855,2396,476,0.69
7856,960,451,0.96
7857,1500,871,0.72
7858,2168,119,0.98
7859,1238,593,0.56
7860,1789,645,0.72
7861,1319,71,0.59
7862,2468,278,0.68
7863,543,877,0.92
7864,1933,777,0.82
7865,1031,836,0.58
7866,667,869,0.88
7867,2334,868,0.61
7868,175,593,0.7
7869,2352,189,0.85
7870,2740,684,0.51
7871,2326,828,0.91
7872,901,802,0.77
7873,2656,954,0.87
7874,676,375,0.57
7875,649,199,0.65
7876,2114,435,0.58
7877,1762,674,0.93
7878,1614,921,0.88
7879,2544,763,0.7
7880,1786,26,0.86
7881,1242,845,0.98
7882,2223,894,0.84
7883,2552,985,0.56
7884,2237,270,0.72
7885,1673,482,0.65
7886,1967,532,0.65
7887,2044,877,0.59
7888,2472,830,0.69
7889,2657,3,0.74
7890,1895,207,0.89
7891,1157,101,0.75
7892,329,232,0.81
7893,1539,715,0.59
7894,2486,956,0.79
7895,1915,119,0.7
7896,2771,14,0.72
7897,2033,142,0.76
7898,294,553,0.77
7899,2357,968,0.82
7900,1025,842,0.5
7901,2785,447,0.67
7902,2784,295,0.82
7903,63,940,0.58
7904,732,243,0.75
7905,1457,98,0.88
7906,2174,516,0.56
7907,2636,858,0.75
7908,1988,595,0.8
7909,139,385,0.94
7910,852,71,0.5
7911,950,177,0.79
7912,26,217,0.92
7913,659,166,0.96
7914,2552,312,0.95
7915,2063,2,0.79
7916,246,228,0.85
7917,1437,518,0.53
7918,1438,511,0.67
7919,749,827,0.67
7920,2971,660,0.64
7921,1773,953,0.69
7922,2990,826,0.66
7923,442,221,0.5
7924,655,238,0.83
7925,2711,957,0.72
7926,836,108,0.82
7927,699,26,0.79
7928,2793,793,0.56
7929,61,471,0.67
7930,2469,1000,0.7
7931,2597,415,0.98
7932,2206,154,0.91
7933,2812,973,0.67
7934,2078,186,0.91
7935,544,444,0.61
7936,2957,959,0.8
7937,2569,409,0.72
7938,2686,820,0.78
7939,2469,431,0.52
7940,678,825,0.57
7941,182,347,0.7
7942,50,174,0.93
7943,1210,28,0.88
7944,1640,794,0.73
7945,2883,94,0.97
7946,498,788,0.62
7947,2753,445,0.63
7948,2693,907,0.81
7949,2036,724,0.63
7950,1426,575,0.65
7951,2266,537,0.65
7952,121,845,0.91
7953,2799,13,0.63
7954,446,656,0.57
7955,1500,525,0.57
7956,2954,386,0.62
7957,413,900,0.91
7958,900,374,0.54
7959,2969,527,0.76
7960,63,620,0.51
7961,2500,893,0.56
7962,2324,417,0.98
7963,765,234,0.91
7964,361,704,0.93
7965,253,179,0.92
7966,578,683,0.69
7967,375,906,0.76
7968,2522,900,0.94
7969,498,231,0.84
7970,1355,348,0.79
7971,1244,417,0.55
7972,1780,45,0.65
7973,599,986,0.81
7974,273,684,0.57
7975,2015,343,0.71
7976,2193,59,0.69
7977,291,362,0.95
7978,2199,240,0.73
7979,667,925,0.78
7980,1695,935,0.79
7981,2393,965,0.52
7982,613,981,0.91
7983,872,175,0.52
7984,2816,324,0.77
7985,1435,85,0.7
7986,1173,384,0.53
7987,1653,861,0.87
7988,1975,991,0.96
7989,2241,292,0.79
7990,2118,985,0.87
7991,241,652,0.55
7992,1984,373,0.67
7993,574,715,0.94
7994,2918,35,0.86
7995,1659,709,0.83
7996,321,1000,0.91
7997,1513,413,0.52
7998,437,390,0.73
7999,2149,923,0.76
8000,2908,714,0.89
8001,1881,117,0.63
8002,2169,496,0.84
8003,1935,633,0.86
8004,2220,893,0.65
8005,1731,225,0.58
8006,1146,533,0.81
8007,2693,927,0.58
8008,2665,865,0.71
8009,1523,15,0.99
8010,2054,964,0.58
8011,2926,205,0.71
8012,2610,353,0.51
8013,1593,479,0.78
8014,1038,433,0.96
8015,132,179,0.53
8016,1088,647,0.94
8017,1512,672,0.8
8018,1761,799,0.58
8019,1946,976,0.72
8020,1032,242,0.69
8021,1840,939,0.5
8022,284,421,0.68
8023,1155,256,0.74
8024,933,902,0.51
8025,614,299,0.73
8026,859,248,0.93
8027,1580,434,0.8
8028,2645,138,0.77
8029,2381,96,0.78
8030,450,317,0.67
8031,721,484,0.83
8032,2740,754,0.73
8033,2481,927,0.8
8034,2367,903,0.56
8035,909,801,0.61
8036,1710,738,0.53
8037,1970,653,0.81
8038,2615,619,0.96
8039,2587,864,0.98
8040,260,460,0.54
8041,142,699,0.55
8042,223,479,0.51
8043,280,942,0.55
8044,2006,736,0.78
8045,1786,907,0.9
8046,2222,155,0.74
8047,962,129,0.93
8048,53,570,0.99
8049,2893,662,0.62
8050,1756,503,0.52
8051,2810,115,0.57
8052,70,368,0.73
8053,1097,316,0.57
8054,676,107,0.74
8055,904,202,0.55
8056,1704,908,0.72
8057,1064,173,0.7
8058,658,910,0.77
8059,1801,689,0.69
8060,2161,150,0.6
8061,2690,942,0.53
8062,1908,289,0.71
8063,2606,663,0.62
8064,358,469,0.78
8065,1545,38,0.96
8066,1412,918,0.89
8067,2440,378,0.65
8068,2959,323,0.73
8069,2274,422,0.9
8070,1636,644,0.76
8071,2059,178,0.53
8072,508,331,0.95
8073,442,852,0.86
8074,1064,706,0.85
8075,906,194,0.83
8076,2452,5,0.59
8077,851,354,0.53
8078,440,596,0.92
8079,1764,412,0.62
8080,835,310,0.92
8081,1403,635,0.97
8082,665,537,0.59
8083,321,823,0.81
8084,2881,757,0.63
8085,136,172,0.55
8086,1387,144,0.83
8087,45,476,0.61
8088,594,403,0.88
8089,132,549,0.82
8090,2492,319,0.67
8091,2013,389,0.94
8092,233,1,0.79
8093,143,762,0.69
8094,895,290,0.9
8095,2012,341,0.6
8096,805,946,0.6
8097,1321,747,0.92
8098,2194,561,0.58
8099,2055,323,0.82
8100,390,988,0.85
8101,1065,356,0.7
8102,230,43,0.75
8103,581,9,0.77
8104,644,698,0.8
8105,1152,120,0.69
8106,1513,749,0.68
8107,711,24,0.5
8108,836,203,0.77
8109,2746,49,0.51
8110,589,220,0.96
8111,1217,8,0.93
8112,2091,466,0.73
8113,217,447,0.97
8114,698,809,0.69
8115,2476,767,0.56
8116,1998,474,0.83
8117,2490,248,0.62
8118,506,30,0.51
8119,1218,306,0.93
8120,1703,508,0.83
8121,988,414,0.82
8122,351,771,0.87
8123,300,535,0.93
8124,1029,576,0.72
8125,1425,492,0.55
8126,945,349,0.78
8127,1793,241,0.93
8128,1233,940,0.82
8129,2848,362,0.75
8130,441,324,0.79
8131,1800,609,0.83
8132,1659,190,0.88
8133,1612,374,0.74
8134,1764,557,0.63
8135,323,954,0.7
8136,1819,586,0.74
8137,2931,797,0.54
8138,1093,238,0.9
8139,510,714,0.57
8140,2560,158,0.99
8141,569,104,0.97
8142,403,307,0.65
8143,1864,665,0.93
8144,2453,735,0.56
8145,2728,246,0.76
8146,2689,568,0.75
8147,1228,430,0.56
8148,1366,477,0.54
8149,1418,908,0.69
8150,1734,397,0.68
8151,2152,385,0.77
8152,327,902,0.87
8153,1696,507,0.77
8154,2849,953,0.67
8155,2377,489,0.8
8156,522,877,0.96
8157,893,460,0.74
8158,1335,915,0.89
8159,920,797,0.76
8160,2432,658,0.62
8161,2354,905,0.8
8162,539,569,0.74
8163,2190,264,0.65
8164,1633,467,0.77
8165,2126,481,0.77
8166,2246,154,0.7
8167,1633,942,0.73
8168,2992,384,0.81
8169,16,360,0.9
8170,1789,526,0.75
8171,1917,540,0.77
8172,2256,577,0.92
8173,1180,421,0.5
8174,2302,555,0.95
8175,2210,227,0.86
8176,255,904,0.58
8177,583,210,0.99
8178,1912,576,0.76
8179,1337,225,0.9
8180,694,26,0.87
8181,2525,848,0.57
8182,321,999,0.54
8183,2532,765,0.8
8184,1493,72,0.62
8185,189,433,0.93
8186,1525,666,0.8
8187,2017,102,0.56
8188,1296,466,0.65
8189,1318,680,0.66
8190,1417,126,0.88
8191,907,810,0.6
8192,1382,683,0.61
8193,229,632,0.52
8194,1249,173,0.71
8195,233,767,0.5
8196,2013,827,0.82
8197,2307,112,0.67
8198,1974,427,0.59
8199,18,705,0.67
8200,722,456,0.73
8201,685,646,0.74
8202,1295,53,0.96
8203,336,753,0.86
8204,2760,545,0.63
8205,1199,508,0.55
8206,1893,704,0.56
8207,2794,931,0.74
8208,1685,70,0.63
8209,2104,619,0.81
8210,166,839,0.73
8211,2494,850,0.83
8212,44,970,0.5
8213,2371,705,0.56
8214,819,395,0.63
8215,2910,28,0.62
8216,1843,798,0.76
8217,205,981,0.97
8218,1468,634,0.6
8219,1125,708,0.75
8220,1635,805,0.73
8221,522,873,0.65
8222,582,465,0.51
8223,2162,172,0.55
8224,1226,603,0.65
8225,2882,201,0.92
8226,880,459,0.64
8227,1578,27,0.53
8228,1814,413,0.97
8229,1216,971,0.91
8230,471,38,0.82
8231,2605,860,0.72
8232,1570,185,0.69
8233,647,95,0.66
8234,2229,321,0.53
8235,395,345,0.51
8236,372,18,0.66
8237,2854,556,0.77
8238,2238,397,0.54
8239,2424,256,0.92
8240,575,362,0.67
8241,2557,750,0.61
8242,575,597,0.79
8243,1735,582,0.65
8244,2850,314,0.53
8245,2702,217,0.99
8246,1136,946,0.84
8247,158,365,0.81
8248,2457,45,0.74
8249,2752,579,0.87
8250,737,211,0.75
8251,2558,437,0.72
8252,2616,974,0.88
8253,663,245,0.93
8254,2487,193,0.74
8255,406,838,0.63
8256,266,564,0.81
8257,326,108,0.81
8258,2907,512,0.89
8259,264,749,0.64
8260,2311,491,0.87
8261,2940,69,0.71
8262,2193,889,0.89
8263,570,97,0.88
8264,2787,998,0.69
8265,805,789,0.9
8266,2488,775,0.96
8267,602,217,0.64
8268,1919,884,0.82
8269,594,23,0.97
8270,1216,253,0.7
8271,357,668,0.88
8272,2661,637,0.78
8273,478,638,0.81
8274,2942,214,0.5
8275,1151,863,0.83
8276,1369,420,0.78
8277,1430,525,0.73
8278,413,582,0.95
8279,1204,686,0.93
8280,2,733,0.74
8281,2178,355,0.82
8282,316,438,0.87
8283,1129,376,0.69
8284,292,489,0.5
8285,231,469,0.59
8286,1919,801,0.67
8287,1156,960,0.64
8288,2007,131,0.94
8289,2,637,0.68
8290,128,615,0.99
8291,2762,819,0.83
8292,1481,101,0.89
8293,2636,839,0.55
8294,238,981,0.63
8295,2478,178,0.79
8296,1525,791,0.8
8297,782,24,0.88
8298,2604,595,0.69
8299,2270,429,0.89
8300,2798,858,0.62
8301,356,897,0.94
8302,2231,225,0.67
8303,1152,368,0.75
8304,1063,834,0.64
8305,1742,456,0.63
8306,2843,827,0.83
8307,2625,982,0.89
8308,436,613,0.62
8309,2772,754,0.67
8310,2690,301,0.7
8311,2226,741,0.6
8312,2694,671,0.73
8313,239,633,0.66
8314,277,600,0.63
8315,646,950,0.59
8316,1474,811,0.59
8317,1582,266,0.97
8318,1691,698,0.71
8319,2277,293,0.66
8320,1438,934,0.96
8321,471,654,0.56
8322,2597,54,0.5
8323,1036,430,0.68
8324,660,298,0.77
8325,1197,605,0.81
8326,989,548,0.74
8327,410,34,0.97
8328,221,273,0.89
8329,923,777,0.92
8330,1857,117,0.68
8331,1008,866,0.74
8332,267,13,0.93
8333,2259,836,0.84
8334,14,112,0.99
8335,2252,633,0.97
8336,911,349,0.92
8337,9,662,0.91
8338,1413,397,0.98
8339,2534,478,0.84
8340,2320,230,0.85
8341,2384,211,0.93
8342,1215,237,0.7
8343,2231,102,0.52
8344,1970,7,0.73
8345,1732,957,0.57
8346,1505,751,0.89
8347,1468,912,0.98
8348,1998,865,0.66
8349,2186,33,0.72
8350,739,318,0.6
8351,1943,819,0.84
8352,2426,705,0.58
8353,454,997,0.52
8354,265,340,0.55
8355,1883,983,0.5
8356,815,756,0.58
8357,989,680,0.96
8358,92,444,0.52
8359,2183,731,0.55
8360,2717,871,0.8
8361,1220,508,0.88
8362,758,614,0.58
8363,1096,684,0.8
8364,2077,136,0.73
8365,1149,920,0.78
8366,415,43,0.81
8367,202,834,0.56
8368,891,51,0.93
8369,1266,247,0.84
8370,1663,141,0.94
8371,504,624,0.71
8372,2429,604,0.93
8373,193,959,0.85
8374,1765,242,0.92
8375,587,463,0.83
8376,1751,114,0.95
8377,1589,799,0.77
8378,2391,947,0.61
8379,1591,150,0.79
8380,204,330,0.71
8381,2762,952,0.96
8382,1613,796,0.64
8383,437,159,0.64
8384,104,626,0.84
8385,2995,336,0.67
8386,110,974,0.54
8387,222,696,0.61
8388,1214,194,0.82
8389,1150,165,0.58
8390,2473,566,0.86
8391,1368,912,0.58
8392,2987,175,0.94
8393,1118,93,0.85
8394,1342,974,0.79
8395,713,516,0.69
8396,487,193,0.81
8397,1042,962,0.89
8398,578,10,0.59
8399,1327,59,0.77
8400,1517,314,0.78
8401,1050,214,0.96
8402,678,10,0.72
8403,2997,356,0.62
8404,2067,622,0.7
8405,2009,687,0.8
8406,2859,425,0.58
8407,1751,676,0.73
8408,978,105,0.82
8409,971,457,0.58
8410,2404,325,0.89
8411,326,596,0.82
8412,2797,396,0.73
8413,477,461,0.84
8414,1653,135,0.55
8415,1298,242,0.86
8416,316,696,0.61
8417,1161,377,0.63
8418,1927,174,0.72
8419,1181,749,0.87
8420,1002,487,0.67
8421,312,366,0.65
8422,1425,38,0.88
8423,2476,155,0.67
8424,1535,556,0.78
8425,227,773,0.75
8426,1347,600,0.52
8427,795,455,0.92
8428,1297,472,0.86
8429,886,163,0.82
8430,1096,511,0.57
8431,163,969,0.69
8432,2791,273,0.88
8433,292,148,0.68
8434,2050,744,0.72
8435,11,800,0.8
8436,1718,699,0.56
8437,2005,321,0.82
8438,1773,881,0.68
8439,1941,933,0.85
8440,2193,167,0.59
8441,1837,60,0.67
8442,2130,922,0.63
8443,1011,23,0.93
8444,694,529,0.63
8445,620,134,0.52
8446,670,631,0.55
8447,622,601,0.63
8448,1773,399,0.98
8449,1952,897,0.97
8450,1934,324,0.87
8451,1201,54,0.51
8452,952,965,0.64
8453,1730,814,0.86
8454,938,903,0.89
8455,2635,462,0.52
8456,2778,924,0.91
8457,808,490,0.85
8458,636,882,0.91
8459,2012,358,0.69
8460,1331,359,0.92
8461,2285,446,0.67
8462,542,403,0.63
8463,1324,229,0.61
8464,1299,945,0.69
8465,2082,621,0.98
8466,946,939,0.82
8467,1349,819,0.78
8468,2756,907,0.53
8469,224,522,0.98
8470,1948,723,0.98
8471,1879,407,0.6
8472,594,95,0.6
8473,2100,772,0.57
8474,1210,95,0.5
8475,2191,836,0.51
8476,2236,174,0.57
8477,464,615,0.74
8478,2513,853,0.78
8479,1401,734,0.63
8480,506,553,0.86
8481,911,209,0.95
8482,561,690,0.52
8483,2301,929,0.66
8484,2798,323,0.74
8485,2805,300,0.65
8486,435,127,0.95
8487,800,245,0.88
8488,1364,138,0.77
8489,679,718,0.79
8490,2847,989,0.86
8491,1439,662,0.59
8492,2387,471,0.74
8493,200,67,0.64
8494,1934,986,0.6
8495,1805,474,0.87
8496,2900,282,0.84
8497,2077,853,0.57
8498,2679,321,0.87
8499,1182,228,0.56
8500,2649,503,0.58
8501,1315,735,0.57
8502,1256,592,0.54
8503,2340,648,0.53
8504,1866,252,0.96
8505,1731,611,0.87
8506,1044,173,0.93
8507,739,593,0.68
8508,2118,966,0.6
8509,1080,102,0.58
8510,1462,757,0.52
8511,2914,608,0.83
8512,1426,195,0.71
8513,1964,387,0.54
8514,1382,229,0.61
8515,2455,929,0.74
8516,375,799,0.94
8517,2973,199,0.54
8518,1021,939,0.89
8519,1493,199,0.51
8520,2976,316,0.87
8521,2779,990,0.53
8522,1671,78,0.92
8523,387,748,0.8
8524,1775,600,0.93
8525,1930,774,0.97
8526,1361,138,0.98
8527,967,323,0.9
8528,1042,115,0.91
8529,482,743,0.64
8530,1436,621,0.89
8531,538,771,0.63
8532,972,372,0.77
8533,531,74,0.74
8534,1546,108,0.59
8535,1686,355,0.65
8536,2670,856,0.87
8537,945,699,0.92
8538,876,282,0.82
8539,2254,543,0.57
8540,293,210,0.92
8541,2297,331,0.53
8542,1371,101,0.73
8543,667,286,0.8
8544,119,456,0.54
8545,1834,482,0.75
8546,1957,575,0.78
8547,2419,714,0.89
8548,2477,727,0.56
8549,566,589,0.92
8550,1947,876,0.57
8551,860,337,0.57
8552,2094,992,0.97
8553,38,12,0.65
8554,1603,473,0.68
8555,2992,12,0.83
8556,1171,635,0.96
8557,757,944,0.78
8558,591,390,0.77
8559,1226,333,0.74
8560,1004,725,0.97
8561,981,244,0.93
8562,1534,726,0.63
8563,1767,277,0.63
8564,1337,586,0.78
8565,1605,578,0.77
8566,2268,331,0.6
8567,865,785,0.97
8568,514,383,0.97
8569,1304,53,0.66
8570,2099,530,0.62
8571,1065,943,0.64
8572,2133,907,0.65
8573,1547,893,0.8
8574,1048,510,0.73
8575,2137,20,0.84
8576,1092,520,0.75
8577,2199,784,0.71
8578,2713,630,0.6
8579,2035,150,0.92
8580,1558,631,0.77
8581,137,637,0.89
8582,2515,302,0.72
8583,7,984,0.51
8584,354,679,0.8
8585,1839,220,0.95
8586,899,736,0.81
8587,1952,485,0.96
8588,186,504,0.94
8589,1650,806,0.92
8590,2948,835,0.64
8591,1447,845,0.69
8592,618,849,0.7
8593,377,627,0.94
8594,87,910,0.77
8595,971,460,0.5
8596,833,813,0.85
8597,2271,272,0.56
8598,336,652,0.65
8599,1616,340,0.7
8600,1020,921,0.6
8601,386,466,0.68
8602,2230,608,0.96
8603,780,834,0.83
8604,2319,692,0.9
8605,2550,216,0.87
8606,1660,244,0.84
8607,2254,450,0.76
8608,1689,439,0.72
8609,2492,763,0.8
8610,861,510,0.69
8611,2176,951,0.7
8612,731,214,0.83
8613,419,520,0.74
8614,2325,193,0.56
8615,1059,287,0.58
8616,2025,61,0.51
8617,677,856,0.97
8618,241,178,0.98
8619,2324,657,0.93
8620,2170,449,0.8
8621,1628,796,0.84
8622,1396,796,0.59
8623,1027,530,0.77
8624,283,307,0.96
8625,2011,271,0.59
8626,225,644,0.75
8627,2732,900,0.7
8628,2406,696,0.73
8629,2226,193,0.92
8630,2454,158,0.59
8631,1928,336,0.66
8632,640,92,0.67
8633,560,248,0.57
8634,2717,902,0.9
8635,2704,28,0.74
8636,2230,240,0.57
8637,467,601,0.68
8638,729,815,0.78
8639,294,604,0.76
8640,2584,891,0.65
8641,551,745,0.67
8642,1013,732,0.66
8643,396,274,0.84
8644,1624,609,0.53
8645,1629,219,0.69
8646,566,934,0.53
8647,2058,425,0.72
8648,1145,45,0.77
8649,2915,346,0.78
8650,874,424,0.76
8651,1440,581,0.59
8652,2609,15,0.62
8653,1038,470,0.75
8654,2469,754,0.53
8655,590,639,0.53
8656,2077,172,0.62
8657,2787,668,0.73
8658,765,631,0.76
8659,453,964,0.85
8660,815,143,0.78
8661,2733,382,0.91
8662,2800,228,0.6
8663,292,345,0.56
8664,333,226,0.78
8665,1960,739,0.72
8666,493,5,0.96
8667,1251,90,0.73
8668,1435,977,0.7
8669,1864,73,0.55
8670,291,601,0.8
8671,2051,362,0.83
8672,389,299,0.75
8673,1069,660,0.51
8674,2966,377,0.77
8675,1675,186,0.83
8676,2057,872,0.72
8677,2617,226,0.59
8678,1994,469,0.81
8679,594,530,0.58
8680,2302,824,0.88
8681,1225,346,0.61
8682,1008,274,0.65
8683,537,623,0.69
8684,1756,53,0.63
8685,217,696,0.67
8686,723,512,0.66
8687,2252,624,0.59
8688,1020,833,0.67
8689,2267,338,0.82
8690,1775,285,0.88
8691,2668,97,0.79
8692,1891,319,0.88
8693,1826,709,0.71
8694,2177,388,0.86
8695,1588,508,0.92
8696,1512,441,0.91
8697,1537,99,0.56
8698,2260,458,0.76
8699,2204,249,0.96
8700,3,82,0.59
8701,2248,380,0.51
8702,64,520,0.59
8703,2619,575,0.69
8704,450,261,0.93
8705,1281,475,0.79
8706,2699,322,0.63
8707,2854,694,0.6
8708,948,867,0.54
8709,2669,375,0.88
8710,785,129,0.94
8711,2669,543,0.83
8712,1664,598,0.52
8713,2234,372,0.82
8714,1734,630,0.91
8715,1589,644,0.52
8716,1681,841,0.74
8717,615,765,0.63
8718,1135,519,0.86
8719,2535,123,0.89
8720,1627,375,0.63
